Gene stable ID	RefSeq ncRNA ID
ENSG00000134897	
ENSG00000134897	
ENSG00000134897	
ENSG00000134897	
ENSG00000235123	NR_038899
ENSG00000134897	
ENSG00000134897	
ENSG00000235123	NR_038896
ENSG00000235123	NR_038900
ENSG00000272542	
ENSG00000235123	NR_038898
ENSG00000278445	
ENSG00000207147	
ENSG00000233756	
ENSG00000233695	NR_044995
ENSG00000233756	NR_046774
ENSG00000233695	
ENSG00000288069	
ENSG00000230859	
ENSG00000183087	
ENSG00000286425	
ENSG00000263681	NR_036167
ENSG00000183087	
ENSG00000100311	
ENSG00000100311	
ENSG00000100311	
ENSG00000100311	
ENSG00000285435	
ENSG00000183087	
ENSG00000284795	
ENSG00000183087	
ENSG00000182240	
ENSG00000284841	
ENSG00000197971	
ENSG00000183087	
ENSG00000272695	
ENSG00000285449	
ENSG00000272695	
ENSG00000182240	
ENSG00000284998	NR_039812
ENSG00000285234	
ENSG00000285050	
ENSG00000272695	NR_044993
ENSG00000237699	
ENSG00000237699	
ENSG00000182240	
ENSG00000226921	
ENSG00000186732	
ENSG00000197971	
ENSG00000182240	
ENSG00000226921	NR_047035
ENSG00000089057	
ENSG00000226921	
ENSG00000186732	
ENSG00000226921	
ENSG00000197971	
ENSG00000285426	
ENSG00000186732	
ENSG00000197971	
ENSG00000226921	
ENSG00000089057	
ENSG00000226921	
ENSG00000186732	
ENSG00000285426	
ENSG00000089057	
ENSG00000226921	
ENSG00000186732	
ENSG00000182240	
ENSG00000285166	
ENSG00000186732	
ENSG00000285285	
ENSG00000226921	
ENSG00000285168	NR_023374
ENSG00000284853	NR_023378
ENSG00000226921	
ENSG00000197971	
ENSG00000285158	NR_023379
ENSG00000182240	
ENSG00000224856	
ENSG00000284877	
ENSG00000197971	
ENSG00000182240	
ENSG00000233574	
ENSG00000285311	
ENSG00000089057	
ENSG00000285183	
ENSG00000182240	
ENSG00000278890	
ENSG00000197971	
ENSG00000285319	
ENSG00000182240	
ENSG00000089057	
ENSG00000197971	
ENSG00000229373	
ENSG00000235111	
ENSG00000182240	
ENSG00000204556	
ENSG00000285623	
ENSG00000280109	
ENSG00000280216	
ENSG00000197971	
ENSG00000280109	NR_148920
ENSG00000280109	
ENSG00000226741	NR_134581
ENSG00000197971	
ENSG00000280109	
ENSG00000226741	
ENSG00000229373	NR_164112
ENSG00000280109	
ENSG00000226741	
ENSG00000229373	
ENSG00000224388	
ENSG00000226741	
ENSG00000101435	
ENSG00000284984	
ENSG00000223400	
ENSG00000274766	
ENSG00000274766	
ENSG00000285153	
ENSG00000286027	NR_164474
ENSG00000130943	
ENSG00000274766	
ENSG00000197971	
ENSG00000286027	
ENSG00000274766	
ENSG00000229275	
ENSG00000293409	
ENSG00000260910	
ENSG00000227702	NR_024367
ENSG00000236611	NR_149133
ENSG00000232900	NR_109866
ENSG00000236384	NR_027272
ENSG00000136159	
ENSG00000232900	
ENSG00000276968	
ENSG00000232900	
ENSG00000236384	
ENSG00000232900	
ENSG00000236384	
ENSG00000232900	
ENSG00000236384	
ENSG00000232900	
ENSG00000232900	
ENSG00000232401	
ENSG00000281917	
ENSG00000232900	
ENSG00000232401	
ENSG00000136146	
ENSG00000232900	
ENSG00000281917	
ENSG00000232401	
ENSG00000232900	
ENSG00000281917	
ENSG00000232401	
ENSG00000232900	
ENSG00000232401	
ENSG00000197971	
ENSG00000281917	
ENSG00000232401	
ENSG00000232900	
ENSG00000197971	
ENSG00000232401	
ENSG00000232900	
ENSG00000281917	
ENSG00000197971	
ENSG00000232401	NR_024028
ENSG00000232900	
ENSG00000281917	
ENSG00000197971	
ENSG00000232900	
ENSG00000281917	
ENSG00000232900	
ENSG00000232900	
ENSG00000280751	NR_002796
ENSG00000232900	
ENSG00000197971	
ENSG00000284271	
ENSG00000232900	
ENSG00000197971	
ENSG00000277508	
ENSG00000287889	NR_133643
ENSG00000197971	
ENSG00000197971	
ENSG00000285100	
ENSG00000197971	
ENSG00000197971	
ENSG00000283020	
ENSG00000277581	
ENSG00000197971	
ENSG00000136146	
ENSG00000274825	
ENSG00000136146	
ENSG00000225956	
ENSG00000136146	
ENSG00000234862	
ENSG00000229111	NR_046511
ENSG00000224510	
ENSG00000230324	NR_027124
ENSG00000225131	
ENSG00000183421	
ENSG00000089123	
ENSG00000183421	
ENSG00000197971	
ENSG00000197971	
ENSG00000236883	
ENSG00000275166	NR_106872
ENSG00000197971	
ENSG00000089123	NR_136629
ENSG00000089123	NR_136628
ENSG00000089123	NR_136630
ENSG00000089123	NR_136631
ENSG00000197971	
ENSG00000197971	
ENSG00000089123	
ENSG00000089123	
ENSG00000197971	
ENSG00000100124	NR_146280
ENSG00000100124	NR_036556
ENSG00000100124	NR_146279
ENSG00000102683	
ENSG00000197971	
ENSG00000089123	
ENSG00000100124	
ENSG00000089123	
ENSG00000197971	
ENSG00000089123	
ENSG00000197971	
ENSG00000206249	
ENSG00000197971	
ENSG00000100124	
ENSG00000223410	
ENSG00000197971	
ENSG00000197971	
ENSG00000100124	
ENSG00000276638	
ENSG00000197971	
ENSG00000100124	
ENSG00000197971	
ENSG00000139746	
ENSG00000197971	
ENSG00000100124	
ENSG00000197971	
ENSG00000197971	
ENSG00000100124	
ENSG00000180205	
ENSG00000197971	
ENSG00000231081	
ENSG00000100124	
ENSG00000197971	
ENSG00000100124	
ENSG00000197971	
ENSG00000100124	
ENSG00000197971	
ENSG00000100124	
ENSG00000100124	
ENSG00000197971	
ENSG00000197971	
ENSG00000227009	
ENSG00000197971	
ENSG00000197971	
ENSG00000197971	
ENSG00000197971	
ENSG00000265417	
ENSG00000260747	
ENSG00000139746	
ENSG00000139746	
ENSG00000101493	
ENSG00000101493	
ENSG00000139746	
ENSG00000139746	
ENSG00000101493	
ENSG00000100300	
ENSG00000101493	
ENSG00000149639	
ENSG00000139746	
ENSG00000100300	NR_046308
ENSG00000101493	
ENSG00000100300	
ENSG00000139746	
ENSG00000100300	
ENSG00000265639	
ENSG00000149639	
ENSG00000100300	
ENSG00000264315	
ENSG00000100300	
ENSG00000149639	
ENSG00000226142	
ENSG00000149639	
ENSG00000223726	
ENSG00000212939	
ENSG00000233277	NR_134577
ENSG00000274173	
ENSG00000236079	
ENSG00000286483	
ENSG00000237387	
ENSG00000228503	
ENSG00000154080	
ENSG00000280445	
ENSG00000285144	
ENSG00000280445	
ENSG00000154080	
ENSG00000279914	
ENSG00000273828	
ENSG00000154080	
ENSG00000273828	
ENSG00000231369	
ENSG00000220540	
ENSG00000265101	
ENSG00000253590	
ENSG00000264644	
ENSG00000180305	
ENSG00000267202	
ENSG00000267202	NR_134588
ENSG00000276223	
ENSG00000224003	
ENSG00000277708	
ENSG00000265758	
ENSG00000273145	
ENSG00000265758	
ENSG00000265758	
ENSG00000224794	
ENSG00000224794	
ENSG00000263611	
ENSG00000263611	NR_188025
ENSG00000231711	
ENSG00000263611	NR_188024
ENSG00000231711	
ENSG00000263611	NR_188026
ENSG00000179935	NR_026884
ENSG00000231711	NR_027036
ENSG00000264472	
ENSG00000160179	
ENSG00000264472	
ENSG00000223843	NR_046563
ENSG00000223843	
ENSG00000179935	NR_026883
ENSG00000179935	
ENSG00000179935	
ENSG00000179935	
ENSG00000179935	
ENSG00000138944	
ENSG00000179935	
ENSG00000160179	
ENSG00000179935	
ENSG00000265933	
ENSG00000160179	
ENSG00000265933	
ENSG00000203527	NR_134582
ENSG00000160179	
ENSG00000265933	NR_034100
ENSG00000232655	NR_109966
ENSG00000265933	
ENSG00000160179	
ENSG00000160179	
ENSG00000265933	
ENSG00000160179	
ENSG00000265933	
ENSG00000160179	
ENSG00000265933	
ENSG00000265933	
ENSG00000160179	
ENSG00000160179	
ENSG00000266181	
ENSG00000160179	
ENSG00000223262	
ENSG00000160181	
ENSG00000134490	
ENSG00000160181	
ENSG00000160181	
ENSG00000183579	
ENSG00000183579	
ENSG00000183579	
ENSG00000160182	
ENSG00000220702	
ENSG00000285855	
ENSG00000280080	NR_122047
ENSG00000280080	
ENSG00000285707	
ENSG00000278960	
ENSG00000101445	
ENSG00000276138	
ENSG00000276871	
ENSG00000101445	
ENSG00000278188	
ENSG00000277248	
ENSG00000101445	
ENSG00000280263	NR_027714
ENSG00000101445	
ENSG00000222585	
ENSG00000234967	
ENSG00000200443	
ENSG00000223056	
ENSG00000234967	
ENSG00000234967	
ENSG00000201209	
ENSG00000234967	
ENSG00000199797	
ENSG00000276162	NR_106713
ENSG00000275818	NR_106876
ENSG00000281460	
ENSG00000277771	
ENSG00000236874	
ENSG00000209482	NR_000027
ENSG00000276753	NR_106879
ENSG00000286063	
ENSG00000209480	NR_000028
ENSG00000263764	NR_002439
ENSG00000287983	
ENSG00000223142	
ENSG00000266887	NR_039761
ENSG00000223864	
ENSG00000266508	NR_036172
ENSG00000231119	NR_134501
ENSG00000264139	NR_037440
ENSG00000201078	
ENSG00000230120	
ENSG00000275656	
ENSG00000281365	
ENSG00000254127	
ENSG00000261431	
ENSG00000242082	NR_149072
ENSG00000242082	
ENSG00000214076	
ENSG00000273325	
ENSG00000234626	
ENSG00000234626	
ENSG00000234626	
ENSG00000102780	
ENSG00000128276	
ENSG00000128276	
ENSG00000102780	
ENSG00000271093	
ENSG00000102780	
ENSG00000134490	
ENSG00000102780	
ENSG00000205853	NR_002596
ENSG00000134490	
ENSG00000205853	NR_104232
ENSG00000205853	NR_001450
ENSG00000205853	
ENSG00000102780	NR_123714
ENSG00000205853	
ENSG00000134490	
ENSG00000205853	
ENSG00000205853	
ENSG00000205853	
ENSG00000205853	
ENSG00000205853	
ENSG00000205853	
ENSG00000274617	
ENSG00000274170	
ENSG00000230736	NR_038918
ENSG00000243519	
ENSG00000241954	
ENSG00000232218	
ENSG00000102780	
ENSG00000102780	
ENSG00000102780	NR_123715
ENSG00000102780	
ENSG00000102780	
ENSG00000160183	
ENSG00000134490	NR_148382
ENSG00000134490	NR_148383
ENSG00000134490	NR_148385
ENSG00000134490	NR_134877
ENSG00000160183	
ENSG00000134490	NR_134876
ENSG00000134490	NR_148384
ENSG00000134490	NR_134875
ENSG00000134490	
ENSG00000160183	
ENSG00000134490	
ENSG00000160183	
ENSG00000134490	
ENSG00000134490	
ENSG00000160183	
ENSG00000160183	
ENSG00000160183	
ENSG00000134490	
ENSG00000134490	
ENSG00000160183	
ENSG00000134490	
ENSG00000160183	
ENSG00000134490	
ENSG00000134490	
ENSG00000134490	
ENSG00000279734	
ENSG00000266586	
ENSG00000265843	
ENSG00000101452	
ENSG00000265843	
ENSG00000265843	
ENSG00000265843	
ENSG00000100220	
ENSG00000265843	
ENSG00000265843	
ENSG00000265843	
ENSG00000265843	
ENSG00000265843	NR_104127
ENSG00000100220	
ENSG00000265843	
ENSG00000101452	NR_033905
ENSG00000265843	
ENSG00000265843	
ENSG00000265843	
ENSG00000100220	
ENSG00000265843	
ENSG00000101452	
ENSG00000100220	
ENSG00000284900	
ENSG00000265843	
ENSG00000286126	NR_172881
ENSG00000100220	
ENSG00000284900	
ENSG00000264685	
ENSG00000100220	
ENSG00000284900	
ENSG00000128245	
ENSG00000284900	
ENSG00000128245	
ENSG00000284900	
ENSG00000284900	
ENSG00000160185	
ENSG00000284900	
ENSG00000284900	
ENSG00000284900	
ENSG00000101452	
ENSG00000284900	
ENSG00000128245	
ENSG00000285092	
ENSG00000285139	
ENSG00000128245	
ENSG00000101452	
ENSG00000128245	
ENSG00000128245	
ENSG00000101452	
ENSG00000284938	
ENSG00000227519	
ENSG00000101452	
ENSG00000240647	
ENSG00000101452	
ENSG00000128254	
ENSG00000284838	
ENSG00000128254	
ENSG00000284838	
ENSG00000128254	
ENSG00000128254	
ENSG00000128254	
ENSG00000128254	NR_171020
ENSG00000128254	NR_171019
ENSG00000128254	NR_126507
ENSG00000128254	NR_171018
ENSG00000128254	
ENSG00000136143	
ENSG00000230203	
ENSG00000136143	
ENSG00000285501	
ENSG00000136143	
ENSG00000134759	
ENSG00000136143	
ENSG00000136143	
ENSG00000136143	
ENSG00000128203	
ENSG00000136143	
ENSG00000136143	
ENSG00000136143	
ENSG00000136143	
ENSG00000136143	
ENSG00000136143	
ENSG00000136143	
ENSG00000100104	
ENSG00000136143	
ENSG00000100104	
ENSG00000136143	
ENSG00000100104	
ENSG00000136143	
ENSG00000136143	
ENSG00000136143	
ENSG00000136143	
ENSG00000124191	
ENSG00000136143	
ENSG00000225203	
ENSG00000124191	
ENSG00000124191	
ENSG00000124191	
ENSG00000261553	
ENSG00000124191	
ENSG00000261553	
ENSG00000124191	
ENSG00000228444	
ENSG00000235408	
ENSG00000285501	
ENSG00000230902	
ENSG00000244558	
ENSG00000201793	
ENSG00000218502	
ENSG00000244558	
ENSG00000244558	
ENSG00000285501	
ENSG00000244558	NR_132377
ENSG00000229976	
ENSG00000169508	
ENSG00000285501	
ENSG00000229976	
ENSG00000229976	
ENSG00000270381	
ENSG00000226769	
ENSG00000285501	
ENSG00000253051	NR_145985
ENSG00000199477	NR_002967
ENSG00000285501	
ENSG00000273149	
ENSG00000228886	
ENSG00000285501	
ENSG00000214455	
ENSG00000251015	NR_047031
ENSG00000285501	
ENSG00000280774	
ENSG00000285501	
ENSG00000139826	
ENSG00000280774	
ENSG00000285501	
ENSG00000100109	
ENSG00000277246	
ENSG00000223177	
ENSG00000285501	
ENSG00000283384	
ENSG00000285501	
ENSG00000281677	
ENSG00000285501	
ENSG00000283384	
ENSG00000283384	
ENSG00000285501	
ENSG00000232087	
ENSG00000278462	
ENSG00000160185	
ENSG00000160185	
ENSG00000160185	
ENSG00000160185	
ENSG00000285182	
ENSG00000285182	
ENSG00000285182	
ENSG00000100109	
ENSG00000285182	
ENSG00000160185	
ENSG00000100109	
ENSG00000285182	
ENSG00000100109	
ENSG00000285182	
ENSG00000285182	
ENSG00000160185	
ENSG00000285182	
ENSG00000100109	
ENSG00000285182	
ENSG00000160185	
ENSG00000100109	
ENSG00000285182	
ENSG00000100109	
ENSG00000160185	
ENSG00000100109	
ENSG00000285182	
ENSG00000252619	
ENSG00000285182	
ENSG00000100109	
ENSG00000285182	
ENSG00000285182	
ENSG00000100109	
ENSG00000285182	
ENSG00000100109	
ENSG00000285182	
ENSG00000285489	
ENSG00000285503	
ENSG00000100109	
ENSG00000285046	
ENSG00000285031	
ENSG00000284852	
ENSG00000100109	
ENSG00000100109	
ENSG00000100109	
ENSG00000100109	
ENSG00000139684	
ENSG00000139684	
ENSG00000100109	
ENSG00000139684	
ENSG00000221760	NR_031615
ENSG00000213707	
ENSG00000285121	
ENSG00000139684	
ENSG00000286326	
ENSG00000139684	
ENSG00000160188	
ENSG00000102468	
ENSG00000160188	
ENSG00000102468	
ENSG00000160188	
ENSG00000102468	
ENSG00000224517	NR_103752
ENSG00000224517	
ENSG00000160190	
ENSG00000224517	NR_046612
ENSG00000223815	NR_046540
ENSG00000202151	
ENSG00000227336	
ENSG00000238213	
ENSG00000281320	
ENSG00000100122	
ENSG00000277549	
ENSG00000160190	
ENSG00000100122	
ENSG00000223076	
ENSG00000281320	
ENSG00000236608	
ENSG00000279657	
ENSG00000281320	
ENSG00000281320	
ENSG00000281320	
ENSG00000281320	
ENSG00000281320	
ENSG00000285121	
ENSG00000281320	
ENSG00000196431	
ENSG00000281403	NR_106777
ENSG00000196431	
ENSG00000285121	
ENSG00000252412	
ENSG00000287236	
ENSG00000285121	
ENSG00000235237	
ENSG00000285121	
ENSG00000285121	
ENSG00000083544	
ENSG00000083544	
ENSG00000083544	
ENSG00000083544	
ENSG00000160190	
ENSG00000133466	
ENSG00000083544	
ENSG00000064655	
ENSG00000160190	
ENSG00000083544	
ENSG00000160190	
ENSG00000064655	
ENSG00000133466	
ENSG00000083544	
ENSG00000083544	
ENSG00000133466	
ENSG00000064655	
ENSG00000083544	
ENSG00000160190	
ENSG00000133466	
ENSG00000207203	
ENSG00000160190	
ENSG00000133466	
ENSG00000064655	
ENSG00000280548	
ENSG00000064655	
ENSG00000133466	
ENSG00000160190	
ENSG00000064655	
ENSG00000133466	
ENSG00000160190	
ENSG00000064655	
ENSG00000064655	
ENSG00000239930	NR_135518
ENSG00000064655	
ENSG00000231867	
ENSG00000064655	
ENSG00000278195	
ENSG00000231867	
ENSG00000280548	
ENSG00000125899	
ENSG00000278195	
ENSG00000235772	
ENSG00000125899	NR_146878
ENSG00000125899	
ENSG00000280548	
ENSG00000226233	
ENSG00000235023	
ENSG00000280548	
ENSG00000273451	
ENSG00000269931	
ENSG00000280548	
ENSG00000269931	
ENSG00000235292	
ENSG00000280548	
ENSG00000235292	
ENSG00000233415	
ENSG00000280548	
ENSG00000280548	
ENSG00000280548	
ENSG00000280548	
ENSG00000180083	
ENSG00000280548	
ENSG00000180083	
ENSG00000280932	
ENSG00000180083	
ENSG00000286117	
ENSG00000286117	
ENSG00000286117	
ENSG00000286117	
ENSG00000286117	
ENSG00000281221	
ENSG00000134759	NR_137173
ENSG00000134759	NR_040110
ENSG00000134759	NR_136898
ENSG00000134759	NR_136897
ENSG00000134759	
ENSG00000281221	
ENSG00000133104	
ENSG00000281221	
ENSG00000133104	
ENSG00000134759	
ENSG00000281221	
ENSG00000133104	
ENSG00000281221	
ENSG00000133104	
ENSG00000134759	
ENSG00000281221	
ENSG00000133104	
ENSG00000133104	
ENSG00000134759	
ENSG00000133104	
ENSG00000133104	
ENSG00000133104	
ENSG00000134759	
ENSG00000133104	
ENSG00000133104	
ENSG00000281526	
ENSG00000133104	
ENSG00000134759	
ENSG00000120664	NR_045181
ENSG00000134759	
ENSG00000120664	
ENSG00000120664	NR_045180
ENSG00000134759	
ENSG00000120664	
ENSG00000134759	
ENSG00000281526	
ENSG00000232314	
ENSG00000134759	
ENSG00000281526	
ENSG00000230223	NR_002717
ENSG00000134759	
ENSG00000281526	
ENSG00000230223	NR_185842
ENSG00000281526	
ENSG00000230223	NR_185841
ENSG00000134759	
ENSG00000230223	NR_185834
ENSG00000281526	
ENSG00000230223	NR_185838
ENSG00000230223	NR_185839
ENSG00000134759	
ENSG00000230223	NR_185837
ENSG00000134759	
ENSG00000134759	
ENSG00000134759	
ENSG00000281526	
ENSG00000281526	
ENSG00000134759	
ENSG00000281526	
ENSG00000134759	
ENSG00000281526	
ENSG00000281233	
ENSG00000134759	
ENSG00000134759	
ENSG00000134759	
ENSG00000134759	
ENSG00000134759	
ENSG00000134759	
ENSG00000134759	
ENSG00000134759	
ENSG00000281601	
ENSG00000281601	
ENSG00000150637	
ENSG00000167393	
ENSG00000281601	
ENSG00000281601	
ENSG00000281601	
ENSG00000281601	
ENSG00000281601	
ENSG00000167393	
ENSG00000281009	
ENSG00000167393	
ENSG00000167393	
ENSG00000167393	
ENSG00000167393	
ENSG00000167393	
ENSG00000167393	
ENSG00000167393	
ENSG00000167393	
ENSG00000187045	
ENSG00000225661	
ENSG00000235039	
ENSG00000187045	
ENSG00000286431	
ENSG00000187045	
ENSG00000236120	
ENSG00000236120	
ENSG00000187045	
ENSG00000236120	
ENSG00000150637	
ENSG00000236120	
ENSG00000280568	
ENSG00000187045	
ENSG00000238193	
ENSG00000236188	NR_046643
ENSG00000187045	
ENSG00000150637	
ENSG00000228572	
ENSG00000187045	
ENSG00000150637	
ENSG00000187045	
ENSG00000236513	NR_110390
ENSG00000234622	
ENSG00000150637	
ENSG00000150637	
ENSG00000150637	
ENSG00000150637	
ENSG00000273669	
ENSG00000230712	
ENSG00000102572	
ENSG00000280568	
ENSG00000102572	
ENSG00000101695	
ENSG00000102572	
ENSG00000101695	
ENSG00000102572	
ENSG00000280568	
ENSG00000183943	
ENSG00000215464	
ENSG00000102572	
ENSG00000280568	
ENSG00000183943	
ENSG00000102572	
ENSG00000183943	
ENSG00000280568	
ENSG00000101695	
ENSG00000102572	
ENSG00000183943	
ENSG00000280568	
ENSG00000101695	
ENSG00000280568	
ENSG00000101695	
ENSG00000102572	
ENSG00000236017	
ENSG00000280568	
ENSG00000287693	
ENSG00000280568	
ENSG00000280568	
ENSG00000264388	
ENSG00000279678	
ENSG00000280568	
ENSG00000265946	
ENSG00000280797	
ENSG00000236017	
ENSG00000265934	
ENSG00000236017	
ENSG00000236017	
ENSG00000265644	
ENSG00000281123	
ENSG00000236017	
ENSG00000225574	
ENSG00000177504	
ENSG00000231619	
ENSG00000288378	
ENSG00000288343	
ENSG00000288233	NR_031624
ENSG00000288267	
ENSG00000231216	NR_046087
ENSG00000288163	NR_188532
ENSG00000288420	
ENSG00000225271	
ENSG00000288166	
ENSG00000288166	
ENSG00000288166	
ENSG00000185291	
ENSG00000185291	
ENSG00000185291	
ENSG00000182162	
ENSG00000182162	
ENSG00000237730	
ENSG00000226313	
ENSG00000182888	
ENSG00000215313	
ENSG00000136161	
ENSG00000062598	
ENSG00000062598	
ENSG00000136161	
ENSG00000136161	
ENSG00000062598	
ENSG00000136161	NR_147985
ENSG00000169100	
ENSG00000136161	
ENSG00000062598	
ENSG00000136161	
ENSG00000100014	
ENSG00000136161	
ENSG00000062598	
ENSG00000169100	
ENSG00000288401	
ENSG00000100014	
ENSG00000169100	
ENSG00000178235	
ENSG00000237531	
ENSG00000062598	
ENSG00000178235	
ENSG00000062598	
ENSG00000288401	
ENSG00000100014	
ENSG00000100014	
ENSG00000288401	
ENSG00000288401	
ENSG00000100014	
ENSG00000288401	
ENSG00000100014	
ENSG00000288401	
ENSG00000062598	
ENSG00000288401	
ENSG00000100014	
ENSG00000288401	
ENSG00000062598	
ENSG00000100014	
ENSG00000288401	
ENSG00000288401	
ENSG00000125363	
ENSG00000288401	
ENSG00000288401	
ENSG00000125363	
ENSG00000288401	
ENSG00000258555	NR_103546
ENSG00000125363	
ENSG00000288401	
ENSG00000288401	
ENSG00000062598	
ENSG00000128271	
ENSG00000062598	
ENSG00000032742	NR_148464
ENSG00000032742	NR_148465
ENSG00000128271	
ENSG00000128271	
ENSG00000062598	
ENSG00000283272	
ENSG00000062598	
ENSG00000032742	NR_134653
ENSG00000032742	NR_148462
ENSG00000032742	NR_148463
ENSG00000062598	
ENSG00000283276	NR_172933
ENSG00000288198	
ENSG00000062598	
ENSG00000062598	
ENSG00000032742	
ENSG00000288198	
ENSG00000128271	
ENSG00000062598	
ENSG00000128271	
ENSG00000032742	
ENSG00000062598	
ENSG00000128271	
ENSG00000288198	NR_045286
ENSG00000032742	
ENSG00000128271	
ENSG00000288198	
ENSG00000032742	
ENSG00000288198	
ENSG00000225321	
ENSG00000032742	
ENSG00000128271	
ENSG00000225321	
ENSG00000288198	
ENSG00000225321	
ENSG00000225321	NR_110615
ENSG00000288198	
ENSG00000128271	
ENSG00000286083	
ENSG00000196433	
ENSG00000283005	
ENSG00000128271	
ENSG00000288198	
ENSG00000274261	
ENSG00000128271	
ENSG00000274261	
ENSG00000128271	
ENSG00000128271	
ENSG00000274261	
ENSG00000288198	
ENSG00000196433	
ENSG00000288198	
ENSG00000288198	
ENSG00000288198	
ENSG00000128271	
ENSG00000196433	
ENSG00000288198	
ENSG00000128271	
ENSG00000288198	
ENSG00000196433	
ENSG00000196433	
ENSG00000288198	
ENSG00000288198	
ENSG00000223571	
ENSG00000102445	
ENSG00000288198	
ENSG00000288198	
ENSG00000288198	
ENSG00000042062	NR_110890
ENSG00000102445	
ENSG00000288198	
ENSG00000288198	
ENSG00000178803	NR_028484
ENSG00000288198	
ENSG00000288198	
ENSG00000042062	
ENSG00000178803	
ENSG00000102445	
ENSG00000042062	
ENSG00000042062	
ENSG00000178803	NR_028483
ENSG00000226985	
ENSG00000178803	
ENSG00000226985	NR_045260
ENSG00000226985	
ENSG00000226985	
ENSG00000042062	
ENSG00000102445	
ENSG00000226985	
ENSG00000100024	
ENSG00000102445	
ENSG00000042062	
ENSG00000226985	
ENSG00000226985	
ENSG00000102445	
ENSG00000234075	
ENSG00000226985	
ENSG00000224357	
ENSG00000226985	
ENSG00000102445	
ENSG00000226985	
ENSG00000102445	
ENSG00000226985	
ENSG00000226985	
ENSG00000226985	
ENSG00000226985	
ENSG00000100024	
ENSG00000226985	
ENSG00000101447	
ENSG00000226985	
ENSG00000102445	
ENSG00000101447	
ENSG00000226985	
ENSG00000102445	
ENSG00000226985	
ENSG00000226985	
ENSG00000102445	
ENSG00000197496	
ENSG00000226985	
ENSG00000102445	
ENSG00000197496	
ENSG00000226985	
ENSG00000197496	
ENSG00000226985	
ENSG00000235508	
ENSG00000102445	
ENSG00000226985	
ENSG00000276923	
ENSG00000102445	
ENSG00000158445	
ENSG00000158445	
ENSG00000158445	
ENSG00000100024	
ENSG00000100024	
ENSG00000100024	
ENSG00000102445	
ENSG00000228923	
ENSG00000102445	
ENSG00000100028	
ENSG00000102445	
ENSG00000158445	
ENSG00000102445	
ENSG00000169084	
ENSG00000158445	
ENSG00000102445	
ENSG00000158445	
ENSG00000169084	
ENSG00000102445	
ENSG00000158445	
ENSG00000158445	
ENSG00000169084	
ENSG00000158445	
ENSG00000102445	
ENSG00000169084	
ENSG00000232200	
ENSG00000102445	
ENSG00000278153	
ENSG00000100028	
ENSG00000169084	
ENSG00000169084	
ENSG00000100028	
ENSG00000169084	
ENSG00000124249	
ENSG00000286070	
ENSG00000286070	
ENSG00000286070	
ENSG00000286070	
ENSG00000146950	
ENSG00000149654	
ENSG00000146950	
ENSG00000178026	
ENSG00000146950	
ENSG00000178026	
ENSG00000149654	
ENSG00000146950	
ENSG00000291463	NR_024441
ENSG00000231913	
ENSG00000225170	
ENSG00000291463	
ENSG00000291464	
ENSG00000178026	
ENSG00000224565	
ENSG00000291465	
ENSG00000224565	
ENSG00000291472	
ENSG00000236028	NR_183876
ENSG00000291466	NR_187488
ENSG00000178026	
ENSG00000243810	NR_183979
ENSG00000243810	NR_183978
ENSG00000178026	
ENSG00000291470	
ENSG00000178026	
ENSG00000282935	
ENSG00000291470	
ENSG00000239783	
ENSG00000178026	
ENSG00000291470	
ENSG00000291470	
ENSG00000178026	
ENSG00000291470	
ENSG00000291470	
ENSG00000291470	
ENSG00000291470	
ENSG00000291467	NR_188163
ENSG00000291467	NR_188164
ENSG00000291468	
ENSG00000291469	
ENSG00000291471	
ENSG00000291474	
ENSG00000291474	
ENSG00000291473	
ENSG00000125247	NR_146794
ENSG00000285479	
ENSG00000291473	NR_102363
ENSG00000125247	
ENSG00000285479	
ENSG00000291473	NR_102364
ENSG00000291473	
ENSG00000125247	
ENSG00000285479	
ENSG00000285479	
ENSG00000285479	
ENSG00000125247	
ENSG00000285479	
ENSG00000011201	
ENSG00000125247	
ENSG00000011201	
ENSG00000285479	NR_046768
ENSG00000125247	
ENSG00000011201	
ENSG00000285479	
ENSG00000125247	
ENSG00000285479	
ENSG00000288332	
ENSG00000288443	
ENSG00000125247	
ENSG00000100031	
ENSG00000125247	
ENSG00000288421	
ENSG00000285479	
ENSG00000125247	
ENSG00000288402	
ENSG00000125247	
ENSG00000288435	
ENSG00000285479	
ENSG00000288435	
ENSG00000288435	
ENSG00000285479	
ENSG00000288500	
ENSG00000288475	
ENSG00000285479	
ENSG00000285479	
ENSG00000288475	
ENSG00000288475	
ENSG00000288475	
ENSG00000285479	
ENSG00000285479	
ENSG00000285479	
ENSG00000285479	
ENSG00000285479	
ENSG00000285479	
ENSG00000133106	
ENSG00000285479	
ENSG00000169093	
ENSG00000133106	
ENSG00000169093	
ENSG00000285479	
ENSG00000169093	
ENSG00000100031	
ENSG00000169093	
ENSG00000285479	
ENSG00000169093	
ENSG00000133106	
ENSG00000169093	
ENSG00000133106	
ENSG00000275194	
ENSG00000133106	
ENSG00000223511	
ENSG00000080189	
ENSG00000223511	
ENSG00000080189	
ENSG00000285479	
ENSG00000225722	
ENSG00000133106	
ENSG00000133106	
ENSG00000285479	
ENSG00000133106	
ENSG00000133106	
ENSG00000133106	
ENSG00000285479	
ENSG00000285479	
ENSG00000177138	
