name	source	ensembl_gene	ensembl_source
NM_000063	Ensembl.RefSeq_mRNA:134446[1]	ENSG00000226560	Ensembl.RefSeq_mRNA:161646[1>0]
NM_000063	Ensembl.RefSeq_mRNA:134446[1]	ENSG00000166278	Ensembl.RefSeq_mRNA:214276[1>0]
NM_000064	Ensembl.RefSeq_mRNA:217799[1]	ENSG00000125730	Ensembl.RefSeq_mRNA:217799[1>0]
NM_000065	Ensembl.RefSeq_mRNA:282283[1]	ENSG00000039537	Ensembl.RefSeq_mRNA:282283[1>0]
NM_000066	Ensembl.RefSeq_mRNA:285987[1]	ENSG00000021852	Ensembl.RefSeq_mRNA:285987[1>0]
NM_000067	Ensembl.RefSeq_mRNA:31465[1]	ENSG00000104267	Ensembl.RefSeq_mRNA:31465[1>0]
NM_000068	Ensembl.RefSeq_mRNA:263472[1]	ENSG00000141837	Ensembl.RefSeq_mRNA:263472[1>0]
NM_000069	Ensembl.RefSeq_mRNA:303714[1]	ENSG00000081248	Ensembl.RefSeq_mRNA:303714[1>0]
NM_000070	Ensembl.RefSeq_mRNA:209650[1]	ENSG00000092529	Ensembl.RefSeq_mRNA:209650[1>0]
NM_000071	Ensembl.RefSeq_mRNA:5159[1]	ENSG00000160200	Ensembl.RefSeq_mRNA:5159[1>0]
NM_000072	Ensembl.RefSeq_mRNA:56049[1]	ENSG00000135218	Ensembl.RefSeq_mRNA:56049[1>0]
NM_000073	Ensembl.RefSeq_mRNA:244648[1]	ENSG00000160654	Ensembl.RefSeq_mRNA:244648[1>0]
NM_000074	Ensembl.RefSeq_mRNA:131469[1]	ENSG00000102245	Ensembl.RefSeq_mRNA:131469[1>0]
NM_000075	Ensembl.RefSeq_mRNA:117263[1]	ENSG00000135446	Ensembl.RefSeq_mRNA:117263[1>0]
NM_000076	Ensembl.RefSeq_mRNA:36067[1]	ENSG00000273707	Ensembl.RefSeq_mRNA:36067[1>0]
NM_000076	Ensembl.RefSeq_mRNA:36067[1]	ENSG00000129757	Ensembl.RefSeq_mRNA:194575[1>0]
NM_000077	Ensembl.RefSeq_mRNA:156610[1]	ENSG00000147889	Ensembl.RefSeq_mRNA:156610[1>0]
NM_000078	Ensembl.RefSeq_mRNA:118875[1]	ENSG00000087237	Ensembl.RefSeq_mRNA:118875[1>0]
NM_000079	Ensembl.RefSeq_mRNA:185179[1]	ENSG00000138435	Ensembl.RefSeq_mRNA:185179[1>0]
NM_000080	Ensembl.RefSeq_mRNA:143360[1]	ENSG00000108556	Ensembl.RefSeq_mRNA:143360[1>0]
NM_000081	Ensembl.RefSeq_mRNA:292854[1]	ENSG00000143669	Ensembl.RefSeq_mRNA:292854[1>0]
NM_000082	Ensembl.RefSeq_mRNA:248309[1]	ENSG00000049167	Ensembl.RefSeq_mRNA:248309[1>0]
NM_000083	Ensembl.RefSeq_mRNA:174501[1]	ENSG00000188037	Ensembl.RefSeq_mRNA:174501[1>0]
NM_000084	Ensembl.RefSeq_mRNA:14443[1]	ENSG00000171365	Ensembl.RefSeq_mRNA:14443[1>0]
NM_000085	Ensembl.RefSeq_mRNA:268674[1]	ENSG00000184908	Ensembl.RefSeq_mRNA:268674[1>0]
NM_000086	Ensembl.RefSeq_mRNA:136437[1]	ENSG00000188603	Ensembl.RefSeq_mRNA:136437[1>0]
NM_000087	Ensembl.RefSeq_mRNA:112423[1]	ENSG00000198515	Ensembl.RefSeq_mRNA:112423[1>0]
NM_000088	Ensembl.RefSeq_mRNA:181453[1]	ENSG00000108821	Ensembl.RefSeq_mRNA:181453[1>0]
NM_000089	Ensembl.RefSeq_mRNA:202142[1]	ENSG00000164692	Ensembl.RefSeq_mRNA:202142[1>0]
NM_000090	Ensembl.RefSeq_mRNA:22353[1]	ENSG00000291748	Ensembl.RefSeq_mRNA:22353[1>0]
NM_000090	Ensembl.RefSeq_mRNA:22353[1]	ENSG00000168542	Ensembl.RefSeq_mRNA:298168[1>0]
NM_000091	Ensembl.RefSeq_mRNA:231843[1]	ENSG00000169031	Ensembl.RefSeq_mRNA:231843[1>0]
NM_000092	Ensembl.RefSeq_mRNA:233754[1]	ENSG00000081052	Ensembl.RefSeq_mRNA:233754[1>0]
