name	source	ensembl_gene	ensembl_source
ENSG00000197163	Ensembl.Genes:40605[2]	ENSG00000224841	Ensembl.Genes:386063[0>2];Ensembl:132809[0]
ENSG00000197163	Ensembl.Genes:40605[2]	ENSG00000228736	Ensembl.Genes:386064[0>2];Ensembl:155695[0]
ENSG00000197163	Ensembl.Genes:40605[2]	ENSG00000237441	Ensembl.Genes:386065[0>2];Ensembl:134294[0]
ENSG00000197163	Ensembl.Genes:40605[2]	ENSG00000237825	Ensembl.Genes:386066[0>2];Ensembl:137250[0]
ENSG00000197163	Ensembl.Genes:40605[2]	ENSG00000205712	Ensembl.Genes:374375[0>2];Ensembl.Genes:44804[2]
ENSG00000197164	Ensembl.Genes:40606[2]	ENSG00000197164	Ensembl.Genes:40606[2]
ENSG00000197165	Ensembl:129395[0]	ENSG00000197165	Ensembl:129395[0]
ENSG00000197166	Ensembl.Genes:40608[2]	ENSG00000197166	Ensembl.Genes:40608[2]
ENSG00000197167	Ensembl.Genes:40609[2]	ENSG00000197167	Ensembl.Genes:40609[2]
ENSG00000197168	Ensembl:18738[0]	ENSG00000197168	Ensembl:18738[0]
ENSG00000197169	Ensembl.Genes:40611[2]	ENSG00000197169	Ensembl.Genes:40611[2]
ENSG00000197170	Ensembl:247918[0]	ENSG00000197170	Ensembl:247918[0]
ENSG00000197171	Ensembl:194369[0]	ENSG00000197171	Ensembl:194369[0]
ENSG00000197172	Ensembl:105719[0]	ENSG00000197172	Ensembl:105719[0]
ENSG00000197173	Ensembl.Genes:40615[2]	ENSG00000197173	Ensembl.Genes:40615[2]
ENSG00000197174	Ensembl.Genes:40616[2]	ENSG00000197174	Ensembl.Genes:40616[2]
ENSG00000197175	Ensembl.Genes:40617[2]	ENSG00000197175	Ensembl.Genes:40617[2]
ENSG00000197176	Ensembl:18812[0]	ENSG00000197176	Ensembl:18812[0]
ENSG00000197177	Ensembl:92387[0]	ENSG00000197177	Ensembl:92387[0]
ENSG00000197178	Ensembl.Genes:40620[2]	ENSG00000197178	Ensembl.Genes:40620[2]
ENSG00000197179	Ensembl.Genes:40621[2]	ENSG00000197179	Ensembl.Genes:40621[2]
ENSG00000197180	Ensembl:166746[0]	ENSG00000197180	Ensembl:166746[0]
ENSG00000197181	Ensembl:100485[0]	ENSG00000197181	Ensembl:100485[0]
ENSG00000197182	Ensembl:117642[0]	ENSG00000197182	Ensembl:117642[0]
