name	source	ensembl_gene	ensembl_source
Dab2	MGI:15124[13];MGI:15124[13|6>12|0];Ensembl.MGI:3333[1>0]	ENSMUSG00000022150	SCENIC:1432[0];MGI:15124[13];MGI:15124[13|6>12|0];Ensembl.MGI:3333[1>0]
Dach1	MGI:23131[13];MGI:23131[13|6>12|0];Ensembl.MGI:2293[1>0]	ENSMUSG00000055639	SCENIC:1179[0];MGI:23131[13];MGI:23131[13|6>12|0];Ensembl.MGI:2293[1>0]
Dazap1	MGI:8471[13];MGI:8471[13|6>12|0];Ensembl.MGI:35941[1>0]	ENSMUSG00000069565	SCENIC:1433[0];MGI:8471[13];MGI:8471[13|6>12|0];Ensembl.MGI:35941[1>0]
Dbp	MGI:84785[13|6];MGI:84785[13|6>12|0];Ensembl.MGI:50274[1>0]	ENSMUSG00000059824	SCENIC:282[0];MGI:84785[13|6];MGI:84785[13|6>12|0];Ensembl.MGI:50274[1>0]
Dbx1	MGI:24154[13];MGI:24154[13|6>12|0];Ensembl.MGI:42269[1>0]	ENSMUSG00000030507	SCENIC:180[0];MGI:24154[13];MGI:24154[13|6>12|0];Ensembl.MGI:42269[1>0]
Dbx2	MGI:17852[13];MGI:17852[13|6>12|0];Ensembl.MGI:16599[1>0]	ENSMUSG00000045608	SCENIC:225[0];MGI:17852[13];MGI:17852[13|6>12|0];Ensembl.MGI:16599[1>0]
Ddit3	MGI:84982[13|6];MGI:84982[13|6>12|0];Ensembl.MGI:13077[1>0]	ENSMUSG00000025408	SCENIC:482[0];MGI:84982[13|6];MGI:84982[13|6>12|0];Ensembl.MGI:13077[1>0]
Ddit3	MGI:84982[13|6];MGI:84982[13|6>12|0];Ensembl.MGI:13080[1>0]	ENSMUSG00000116429	SCENIC:482[0];MGI:84982[13|6];MGI:84982[13|6>12|0];Ensembl.MGI:13080[1>0]
Ddx20	MGI:85005[13|6];MGI:85005[13|6>12|0];Ensembl.MGI:42252[1>0]	ENSMUSG00000027905	SCENIC:1198[0];MGI:85005[13|6];MGI:85005[13|6>12|0];Ensembl.MGI:42252[1>0]
Ddx4	MGI:30520[13];MGI:30520[13|6>12|0];Ensembl.MGI:19154[1>0]	ENSMUSG00000021758	SCENIC:1434[0];MGI:30520[13];MGI:30520[13|6>12|0];Ensembl.MGI:19154[1>0]
Ddx43	MGI:96634[13];MGI:85027[13|6>12|0];Ensembl.MGI:5982[1>0]	ENSMUSG00000070291	SCENIC:1435[0];MGI:96634[13];MGI:85027[13|6>12|0];Ensembl.MGI:5982[1>0]
Deaf1	MGI:27304[11];MGI:29950[13|6>12|0];Ensembl.MGI:55878[1>0]	ENSMUSG00000058886	SCENIC:792[0];MGI:27304[11];MGI:29950[13|6>12|0];Ensembl.MGI:55878[1>0]
Dgcr8	MGI:71481[13];MGI:71481[13|6>12|0];Ensembl.MGI:27901[1>0]	ENSMUSG00000022718	SCENIC:1436[0];MGI:71481[13];MGI:71481[13|6>12|0];Ensembl.MGI:27901[1>0]
Dhx36	MGI:9906[13];MGI:9906[13|6>12|0];Ensembl.MGI:29071[1>0]	ENSMUSG00000027770	SCENIC:1437[0];MGI:9906[13];MGI:9906[13|6>12|0];Ensembl.MGI:29071[1>0]
Diablo	MGI:318[13];MGI:318[13|6>12|0];Ensembl.MGI:55564[1>0]	ENSMUSG00000029433	SCENIC:1438[0];MGI:318[13];MGI:318[13|6>12|0];Ensembl.MGI:55564[1>0]
Dido1	MGI:16683[13];MGI:16683[13|6>12|0];Ensembl.MGI:13325[1>0]	ENSMUSG00000038914	SCENIC:1348[0];MGI:16683[13];MGI:16683[13|6>12|0];Ensembl.MGI:13325[1>0]
Dis3	MGI:9771[13];MGI:9771[13|6>12|0];Ensembl.MGI:35824[1>0]	ENSMUSG00000033166	SCENIC:1439[0];MGI:9771[13];MGI:9771[13|6>12|0];Ensembl.MGI:35824[1>0]
Dlx1	MGI:86108[13];MGI:86108[13|6>12|0];Ensembl.MGI:21887[1>0]	ENSMUSG00000041911	SCENIC:217[0];MGI:86108[13];MGI:86108[13|6>12|0];Ensembl.MGI:21887[1>0]
Dlx2	MGI:31168[13];MGI:31168[13|6>12|0];Ensembl.MGI:21896[1>0]	ENSMUSG00000023391	SCENIC:153[0];MGI:31168[13];MGI:31168[13|6>12|0];Ensembl.MGI:21896[1>0]
Dlx3	MGI:30561[13];MGI:30561[13|6>12|0];Ensembl.MGI:52465[1>0]	ENSMUSG00000001510	SCENIC:119[0];MGI:30561[13];MGI:30561[13|6>12|0];Ensembl.MGI:52465[1>0]
Dlx4	MGI:86117[13];MGI:86117[13|6>12|0];Ensembl.MGI:54159[1>0]	ENSMUSG00000020871	SCENIC:141[0];MGI:86117[13];MGI:86117[13|6>12|0];Ensembl.MGI:54159[1>0]
