Gene stable ID	RefSeq ncRNA ID
ENSMUSG00000084246	
ENSMUSG00000115880	
ENSMUSG00000031930	
ENSMUSG00000085711	
ENSMUSG00000103944	
ENSMUSG00000116331	NR_045281
ENSMUSG00000021395	
ENSMUSG00000031930	
ENSMUSG00002076703	
ENSMUSG00000038119	
ENSMUSG00000031930	
ENSMUSG00000038119	
ENSMUSG00000004018	NR_102382
ENSMUSG00000096426	
ENSMUSG00000021395	
ENSMUSG00000084298	
ENSMUSG00000031930	
ENSMUSG00000038119	
ENSMUSG00000095907	
ENSMUSG00000080876	
ENSMUSG00000083144	
ENSMUSG00000031930	
ENSMUSG00000083918	
ENSMUSG00000004018	
ENSMUSG00000038119	
ENSMUSG00000021396	
ENSMUSG00000031930	
ENSMUSG00000065934	
ENSMUSG00000004018	
ENSMUSG00000021396	
ENSMUSG00002075331	
ENSMUSG00000004018	
ENSMUSG00002075045	
ENSMUSG00000004018	
ENSMUSG00000057457	
ENSMUSG00000091383	
ENSMUSG00000113521	
ENSMUSG00000113426	
ENSMUSG00000113162	
ENSMUSG00000019464	
ENSMUSG00000040614	
ENSMUSG00000074354	NR_033560
ENSMUSG00000112959	
ENSMUSG00000019464	
ENSMUSG00000019464	
ENSMUSG00000112959	
ENSMUSG00000049291	
ENSMUSG00000110501	
ENSMUSG00000074354	
ENSMUSG00000065439	NR_029553
ENSMUSG00000086910	
ENSMUSG00000036944	
ENSMUSG00000074354	
ENSMUSG00000081811	
ENSMUSG00000074354	
ENSMUSG00000054117	
ENSMUSG00000111357	
ENSMUSG00000111836	
ENSMUSG00000111836	
ENSMUSG00000040614	
ENSMUSG00000047497	
ENSMUSG00000067586	
ENSMUSG00000020672	
ENSMUSG00000111836	NR_040731
ENSMUSG00000111836	
ENSMUSG00000026888	
ENSMUSG00000026888	
ENSMUSG00000040614	
ENSMUSG00000026888	
ENSMUSG00000019947	
ENSMUSG00000061718	
ENSMUSG00000040614	
ENSMUSG00000040614	
ENSMUSG00000026888	
ENSMUSG00000026888	
ENSMUSG00000019947	
ENSMUSG00000019947	
ENSMUSG00000019947	
ENSMUSG00000112275	
ENSMUSG00000025917	NR_102282
ENSMUSG00000032051	
ENSMUSG00000112157	NR_045357
ENSMUSG00000039067	
ENSMUSG00000025917	
ENSMUSG00000039067	
ENSMUSG00000032051	
ENSMUSG00000110508	
ENSMUSG00000032051	
ENSMUSG00002076032	
ENSMUSG00002076156	
ENSMUSG00000110625	
ENSMUSG00000098076	
ENSMUSG00000078798	
ENSMUSG00000051396	
ENSMUSG00000025917	
ENSMUSG00000100660	
ENSMUSG00000025917	
ENSMUSG00000051396	
ENSMUSG00000025917	
ENSMUSG00000025917	
ENSMUSG00000039047	
ENSMUSG00000075074	
ENSMUSG00000025917	
ENSMUSG00000075074	
ENSMUSG00000075074	
ENSMUSG00000104418	
ENSMUSG00000039047	
ENSMUSG00000045148	
ENSMUSG00000057457	
ENSMUSG00000045148	
ENSMUSG00000019945	
ENSMUSG00000039047	
ENSMUSG00000019945	
ENSMUSG00000039047	
ENSMUSG00000112793	
ENSMUSG00000112434	
ENSMUSG00000039496	
ENSMUSG00000060044	
ENSMUSG00000057457	
ENSMUSG00000039047	
ENSMUSG00000020672	NR_136915
ENSMUSG00000039496	
ENSMUSG00000039496	
ENSMUSG00000081278	
ENSMUSG00000082580	
ENSMUSG00000020672	
ENSMUSG00000020672	
ENSMUSG00000039047	
ENSMUSG00000039047	
ENSMUSG00000020672	
ENSMUSG00000061718	
ENSMUSG00000040473	
ENSMUSG00000075073	
ENSMUSG00000094558	
ENSMUSG00000039047	
ENSMUSG00000047497	
ENSMUSG00000081589	
ENSMUSG00002076812	
ENSMUSG00000082167	
ENSMUSG00000075073	
ENSMUSG00000040473	
ENSMUSG00000039047	
ENSMUSG00000061718	
ENSMUSG00000020672	
ENSMUSG00000077609	
ENSMUSG00000095492	
ENSMUSG00000090095	
ENSMUSG00000075073	
ENSMUSG00000060044	
ENSMUSG00000047497	
ENSMUSG00000061718	
ENSMUSG00000082708	
ENSMUSG00000020672	
ENSMUSG00000075073	
ENSMUSG00000089304	
ENSMUSG00000061718	
ENSMUSG00000020672	
ENSMUSG00000083841	
ENSMUSG00000020672	
ENSMUSG00000060044	
ENSMUSG00000077422	
ENSMUSG00000061718	
ENSMUSG00000112333	
ENSMUSG00000075072	
ENSMUSG00000061718	
ENSMUSG00000040473	
ENSMUSG00000075072	
ENSMUSG00000112812	NR_168899
ENSMUSG00000075072	
ENSMUSG00000040473	
ENSMUSG00000085944	NR_045477
ENSMUSG00000112812	
ENSMUSG00000040473	
ENSMUSG00000040473	
ENSMUSG00000094876	
ENSMUSG00000040473	
ENSMUSG00000049057	
ENSMUSG00000040473	
ENSMUSG00000049057	
ENSMUSG00000095716	
ENSMUSG00000031446	
ENSMUSG00000033831	
ENSMUSG00000040473	
ENSMUSG00000095259	
ENSMUSG00000082025	
ENSMUSG00000096524	
ENSMUSG00000040473	
ENSMUSG00000080300	
ENSMUSG00000049149	
ENSMUSG00000031446	
ENSMUSG00000022241	
ENSMUSG00000026479	
ENSMUSG00000040473	
ENSMUSG00000049149	
ENSMUSG00000031446	
ENSMUSG00000049149	
ENSMUSG00000040473	
ENSMUSG00000031446	
ENSMUSG00000026479	
ENSMUSG00000026479	
ENSMUSG00000049882	NR_166434
ENSMUSG00000049882	NR_166433
ENSMUSG00000049882	NR_166437
ENSMUSG00000101381	
ENSMUSG00000026479	
ENSMUSG00000068806	
ENSMUSG00000094725	
ENSMUSG00000096733	
ENSMUSG00000068806	
ENSMUSG00000026479	
ENSMUSG00000049882	NR_166435
ENSMUSG00000026479	
ENSMUSG00000049882	
ENSMUSG00000031446	
ENSMUSG00000078218	
ENSMUSG00000085978	
ENSMUSG00000049882	
ENSMUSG00000080299	
ENSMUSG00000049882	
ENSMUSG00000031446	
ENSMUSG00000084955	
ENSMUSG00000082081	
ENSMUSG00000093977	
ENSMUSG00000031446	
ENSMUSG00000112086	
ENSMUSG00000082489	
ENSMUSG00000031446	
ENSMUSG00000098532	NR_106032
ENSMUSG00000039037	
ENSMUSG00000094194	
ENSMUSG00000094307	
ENSMUSG00000094194	
ENSMUSG00000073838	
ENSMUSG00000039037	
ENSMUSG00002075546	
ENSMUSG00000090040	
ENSMUSG00000032050	
ENSMUSG00000090163	
ENSMUSG00000105894	
ENSMUSG00000095571	
ENSMUSG00000009894	
ENSMUSG00000026655	
ENSMUSG00000100674	
ENSMUSG00000094596	
ENSMUSG00000105337	
ENSMUSG00000026655	
ENSMUSG00000009894	
ENSMUSG00000094240	
ENSMUSG00000112665	
ENSMUSG00000032050	
ENSMUSG00000085775	
ENSMUSG00000105337	
ENSMUSG00000085966	
ENSMUSG00000032050	
ENSMUSG00000009894	
ENSMUSG00000095411	
ENSMUSG00000103893	
ENSMUSG00002076651	
ENSMUSG00000073838	
ENSMUSG00000102878	
ENSMUSG00000009894	
ENSMUSG00000073838	
ENSMUSG00000032050	
ENSMUSG00000009894	
ENSMUSG00000073838	
ENSMUSG00000022241	
ENSMUSG00002076614	
ENSMUSG00000094273	
ENSMUSG00000073838	
ENSMUSG00000094794	
ENSMUSG00000096638	
ENSMUSG00000009894	
ENSMUSG00000009894	
ENSMUSG00000073838	
ENSMUSG00000022241	
ENSMUSG00000104319	
ENSMUSG00000080073	
ENSMUSG00000094323	
ENSMUSG00000009894	
ENSMUSG00000022241	
ENSMUSG00000026655	
ENSMUSG00000022241	
ENSMUSG00000078214	NR_040410
ENSMUSG00000024524	
ENSMUSG00000026655	
ENSMUSG00000022241	
ENSMUSG00000096800	
ENSMUSG00000052544	NR_184541
ENSMUSG00000022241	
ENSMUSG00000026655	
ENSMUSG00000115076	
ENSMUSG00000052544	
ENSMUSG00000024524	
ENSMUSG00000081982	
ENSMUSG00000115076	
ENSMUSG00000052544	
ENSMUSG00000115804	
ENSMUSG00000026655	
ENSMUSG00000115585	
ENSMUSG00000052544	
ENSMUSG00000024524	
ENSMUSG00000100566	
ENSMUSG00000029311	
ENSMUSG00000024524	
ENSMUSG00000052544	
ENSMUSG00000026655	
ENSMUSG00000026655	
ENSMUSG00000038872	
ENSMUSG00000029311	
ENSMUSG00000105023	NR_126464
ENSMUSG00000024524	
ENSMUSG00000106035	
ENSMUSG00000035164	
ENSMUSG00000026655	
ENSMUSG00000038872	
ENSMUSG00000106024	
ENSMUSG00000024524	
ENSMUSG00000038872	
ENSMUSG00000080703	
ENSMUSG00002075751	
ENSMUSG00000043061	
ENSMUSG00000038872	
ENSMUSG00000081070	
ENSMUSG00000035164	
ENSMUSG00000038872	
ENSMUSG00000085205	
ENSMUSG00000099311	NR_105750
ENSMUSG00000104908	
ENSMUSG00000043061	
ENSMUSG00000038872	
ENSMUSG00000085656	
ENSMUSG00000077796	
ENSMUSG00000104964	
ENSMUSG00000086445	
ENSMUSG00000111561	
ENSMUSG00000024795	
ENSMUSG00002076290	
ENSMUSG00000089237	
ENSMUSG00000038872	
ENSMUSG00000111780	
ENSMUSG00000106011	
ENSMUSG00000111520	
ENSMUSG00000076665	
ENSMUSG00000111520	
ENSMUSG00000104292	
ENSMUSG00000062046	NR_045801
ENSMUSG00000102989	
ENSMUSG00000024795	
ENSMUSG00000111112	
ENSMUSG00000077174	
ENSMUSG00000078307	
ENSMUSG00000024795	
ENSMUSG00000078307	
ENSMUSG00000042894	
ENSMUSG00000024524	
ENSMUSG00000042894	
ENSMUSG00000042894	
ENSMUSG00000024795	
ENSMUSG00000024524	
ENSMUSG00000024795	
ENSMUSG00000078307	
ENSMUSG00000117982	
ENSMUSG00000118131	
ENSMUSG00000119766	
ENSMUSG00000054204	
ENSMUSG00000117757	
ENSMUSG00000042894	
ENSMUSG00000111020	NR_045333
ENSMUSG00002076360	
ENSMUSG00000110833	
ENSMUSG00000042894	
ENSMUSG00000109901	
ENSMUSG00000042894	
ENSMUSG00000024795	
ENSMUSG00000094509	
ENSMUSG00000024795	
ENSMUSG00000042894	
ENSMUSG00000024795	
ENSMUSG00000024795	
ENSMUSG00000042894	
ENSMUSG00000024795	
ENSMUSG00000089151	NR_035473
ENSMUSG00000004364	
ENSMUSG00000042894	
ENSMUSG00000101966	
ENSMUSG00000117865	
ENSMUSG00000117973	
ENSMUSG00000004364	
ENSMUSG00000076655	
ENSMUSG00000117973	
ENSMUSG00000089087	
ENSMUSG00002075816	
ENSMUSG00000030474	
ENSMUSG00002076303	
ENSMUSG00000004364	
ENSMUSG00000118212	
ENSMUSG00000030474	
ENSMUSG00000077205	
ENSMUSG00000004364	
ENSMUSG00000031447	
ENSMUSG00000093838	
ENSMUSG00000108783	
ENSMUSG00000031447	
ENSMUSG00000104393	
ENSMUSG00000093697	
ENSMUSG00000004364	
ENSMUSG00000093241	NR_037295
ENSMUSG00000004364	
ENSMUSG00000029310	
ENSMUSG00000103076	
ENSMUSG00000103525	
ENSMUSG00000094533	
ENSMUSG00000101722	
ENSMUSG00000064090	
ENSMUSG00000090637	
ENSMUSG00000074377	
ENSMUSG00000074377	
ENSMUSG00000024798	
ENSMUSG00000064090	
ENSMUSG00000064090	
ENSMUSG00000029310	
ENSMUSG00000095583	
ENSMUSG00000103271	
ENSMUSG00000064090	
ENSMUSG00000024798	
ENSMUSG00000103297	
ENSMUSG00000024798	
ENSMUSG00000064090	
ENSMUSG00000064090	
ENSMUSG00000022387	
ENSMUSG00000038888	
ENSMUSG00000024798	
ENSMUSG00000096108	
ENSMUSG00000024798	
ENSMUSG00000064090	
ENSMUSG00000099596	
ENSMUSG00000068314	
ENSMUSG00000024798	
ENSMUSG00000068314	
ENSMUSG00000099744	
ENSMUSG00000082038	
ENSMUSG00000029310	
ENSMUSG00000069939	
ENSMUSG00000082294	
ENSMUSG00000022387	
ENSMUSG00000080987	
ENSMUSG00000024800	
ENSMUSG00000062526	
ENSMUSG00000022387	
ENSMUSG00000029310	
ENSMUSG00000052752	
ENSMUSG00000053289	
ENSMUSG00000029310	
ENSMUSG00000029310	
ENSMUSG00000111693	
ENSMUSG00000093690	NR_049192
ENSMUSG00000032048	
ENSMUSG00000062526	
ENSMUSG00000022387	
ENSMUSG00000062526	
ENSMUSG00000022387	
ENSMUSG00000022387	
ENSMUSG00000062526	
ENSMUSG00000052752	
ENSMUSG00000024800	NR_182659
ENSMUSG00000034584	
ENSMUSG00000024800	
ENSMUSG00000034584	
ENSMUSG00000024800	
ENSMUSG00000034584	
ENSMUSG00000024800	
ENSMUSG00000034333	
ENSMUSG00000034333	
ENSMUSG00000018167	
ENSMUSG00000026478	
ENSMUSG00000026478	
ENSMUSG00000026478	
ENSMUSG00000034487	
ENSMUSG00000026478	
ENSMUSG00000034487	
ENSMUSG00000026478	
ENSMUSG00000098362	NR_105807
ENSMUSG00000111683	
ENSMUSG00000110100	
ENSMUSG00000103818	
ENSMUSG00000005131	
ENSMUSG00000046027	
ENSMUSG00000079138	
ENSMUSG00000046027	
ENSMUSG00000046027	
ENSMUSG00000046027	
ENSMUSG00000024803	
ENSMUSG00000046027	
ENSMUSG00000024803	
ENSMUSG00000052752	
ENSMUSG00000018167	
ENSMUSG00000024803	
ENSMUSG00000005131	
ENSMUSG00000024803	
ENSMUSG00000024803	
ENSMUSG00000018167	
ENSMUSG00000024803	
ENSMUSG00000018167	
ENSMUSG00000117998	
ENSMUSG00000044737	
ENSMUSG00000118032	
ENSMUSG00000018167	
ENSMUSG00000114859	
ENSMUSG00000018167	
ENSMUSG00000108825	
ENSMUSG00000108734	
ENSMUSG00000018167	
ENSMUSG00000083895	
ENSMUSG00002074890	
ENSMUSG00000088654	
ENSMUSG00000022206	
ENSMUSG00000119065	
ENSMUSG00000080735	
ENSMUSG00000040690	
ENSMUSG00000005131	
ENSMUSG00000005131	
ENSMUSG00000074375	
ENSMUSG00000022206	
ENSMUSG00000100969	
ENSMUSG00000040690	
ENSMUSG00000031637	
ENSMUSG00000022206	
ENSMUSG00000100969	
ENSMUSG00000098304	
ENSMUSG00000031637	
ENSMUSG00000100969	
ENSMUSG00000007877	
ENSMUSG00000042708	
ENSMUSG00000022206	
ENSMUSG00000098304	NR_040741
ENSMUSG00000042708	
ENSMUSG00000022206	
ENSMUSG00000111485	
ENSMUSG00000042708	
ENSMUSG00000081658	
ENSMUSG00000082243	
ENSMUSG00000064435	
ENSMUSG00000084064	
ENSMUSG00000100969	
ENSMUSG00000103543	
ENSMUSG00000115240	NR_131059
ENSMUSG00000115240	
ENSMUSG00000031637	
ENSMUSG00000100969	
ENSMUSG00000100969	
ENSMUSG00000100969	
ENSMUSG00000031637	
ENSMUSG00000035189	NR_102339
ENSMUSG00000099432	
ENSMUSG00000100969	
ENSMUSG00000031637	
ENSMUSG00000038216	
ENSMUSG00000100969	NR_045304
ENSMUSG00000009621	NR_133905
ENSMUSG00000052337	
ENSMUSG00000099349	
ENSMUSG00000117761	
ENSMUSG00000031637	
ENSMUSG00000118966	
ENSMUSG00000038216	
ENSMUSG00000083201	
ENSMUSG00000041144	
ENSMUSG00000118182	
ENSMUSG00000099349	
ENSMUSG00000110528	
ENSMUSG00000052337	
ENSMUSG00000117928	
ENSMUSG00000099349	
ENSMUSG00002075982	
ENSMUSG00000118393	
ENSMUSG00000099349	
ENSMUSG00000032110	
ENSMUSG00000099349	
ENSMUSG00000118203	
ENSMUSG00000052337	
ENSMUSG00000117886	
ENSMUSG00000052337	
ENSMUSG00000032110	
ENSMUSG00000099349	NR_040447
ENSMUSG00000015653	
ENSMUSG00002075078	
ENSMUSG00000021003	
ENSMUSG00000052337	
ENSMUSG00000015653	
ENSMUSG00000035845	
ENSMUSG00000021003	
ENSMUSG00000052337	
ENSMUSG00000015653	
ENSMUSG00000009621	
ENSMUSG00000052337	
ENSMUSG00000021003	
ENSMUSG00000015653	
ENSMUSG00000052337	
ENSMUSG00000015653	
ENSMUSG00000052337	
ENSMUSG00000052337	
ENSMUSG00000037325	
ENSMUSG00000015653	
ENSMUSG00000052337	
ENSMUSG00000009621	
ENSMUSG00000021003	
ENSMUSG00000052337	
ENSMUSG00000021003	
ENSMUSG00000009621	
ENSMUSG00000015653	
ENSMUSG00000052337	
ENSMUSG00000021003	
ENSMUSG00000009621	
ENSMUSG00000009621	
ENSMUSG00000015653	
ENSMUSG00000021003	
ENSMUSG00000052337	
ENSMUSG00000009621	
ENSMUSG00000015653	
ENSMUSG00000086669	
ENSMUSG00000000223	
ENSMUSG00002075812	
ENSMUSG00000105996	
ENSMUSG00000052752	
ENSMUSG00000095642	
ENSMUSG00000040601	
ENSMUSG00000000223	
ENSMUSG00000040601	
ENSMUSG00000052763	
ENSMUSG00000052763	
ENSMUSG00000040601	
ENSMUSG00000040601	
ENSMUSG00000023036	
ENSMUSG00000108681	
ENSMUSG00000000223	
ENSMUSG00000023036	
ENSMUSG00000068232	
ENSMUSG00000023036	
ENSMUSG00000068232	
ENSMUSG00000000223	
ENSMUSG00000052752	
ENSMUSG00000091034	
ENSMUSG00000068232	
ENSMUSG00000037325	
ENSMUSG00000084102	
ENSMUSG00002075792	
ENSMUSG00000068231	
ENSMUSG00000091034	
ENSMUSG00000037325	
ENSMUSG00000068231	
ENSMUSG00000068231	
ENSMUSG00000091034	
ENSMUSG00000037325	
ENSMUSG00000052752	
ENSMUSG00000068231	
ENSMUSG00000052752	
ENSMUSG00000105261	
ENSMUSG00000037325	
ENSMUSG00000068231	
ENSMUSG00000052752	
ENSMUSG00000037325	
ENSMUSG00000035845	NR_183242
ENSMUSG00000052752	
ENSMUSG00000036819	
ENSMUSG00000000223	
ENSMUSG00000036819	
ENSMUSG00000052752	
ENSMUSG00000054046	
ENSMUSG00000005481	
ENSMUSG00000052752	
ENSMUSG00000054046	
ENSMUSG00000052752	
ENSMUSG00000035845	NR_183243
ENSMUSG00000035845	NR_183241
ENSMUSG00000054046	
ENSMUSG00000036819	NR_037992
ENSMUSG00000000223	
ENSMUSG00000052752	
ENSMUSG00000040690	
ENSMUSG00000052752	
ENSMUSG00000108588	
ENSMUSG00000035845	
ENSMUSG00000085686	
ENSMUSG00000024525	
ENSMUSG00000036819	
ENSMUSG00000038997	
ENSMUSG00000095657	
ENSMUSG00000040690	
ENSMUSG00000024525	
ENSMUSG00000052752	
ENSMUSG00000038997	
ENSMUSG00000005481	
ENSMUSG00000040690	
ENSMUSG00000024525	
ENSMUSG00000005481	
ENSMUSG00000078213	
ENSMUSG00000015652	
ENSMUSG00000052752	
ENSMUSG00000024525	
ENSMUSG00000094693	
ENSMUSG00000015652	
ENSMUSG00000078212	
ENSMUSG00000040690	NR_175838
ENSMUSG00000086497	
ENSMUSG00000054519	
ENSMUSG00000052752	
ENSMUSG00000100801	
ENSMUSG00000084145	
ENSMUSG00000095436	
ENSMUSG00000045466	
ENSMUSG00000052752	
ENSMUSG00000040690	
ENSMUSG00000104952	
ENSMUSG00000046415	
ENSMUSG00000052752	
ENSMUSG00000088692	
ENSMUSG00000045466	
ENSMUSG00000046415	NR_033214
ENSMUSG00000040690	
ENSMUSG00000022205	
ENSMUSG00000105370	
ENSMUSG00000044573	
ENSMUSG00000052752	
ENSMUSG00000046415	
ENSMUSG00000022205	
ENSMUSG00000044430	
ENSMUSG00000045466	
ENSMUSG00000106308	
ENSMUSG00000046415	
ENSMUSG00000088380	
ENSMUSG00000040690	
ENSMUSG00000107824	
ENSMUSG00000106064	
ENSMUSG00000046415	
ENSMUSG00000022205	
ENSMUSG00000040690	
ENSMUSG00000044430	
ENSMUSG00000022205	
ENSMUSG00000104663	
ENSMUSG00000040690	
ENSMUSG00000052752	
ENSMUSG00000107344	
ENSMUSG00000105487	
ENSMUSG00000005481	NR_156447
ENSMUSG00000040690	
ENSMUSG00000115441	
ENSMUSG00000052752	
ENSMUSG00000035189	
ENSMUSG00000040690	
ENSMUSG00000005481	
ENSMUSG00000052752	
ENSMUSG00000106532	
ENSMUSG00000052752	
ENSMUSG00000035189	
ENSMUSG00000005481	
ENSMUSG00000005481	
ENSMUSG00000035189	
ENSMUSG00000052752	
ENSMUSG00000044573	
ENSMUSG00000035189	
ENSMUSG00000024526	
ENSMUSG00000068234	
ENSMUSG00000052752	
ENSMUSG00000068234	
ENSMUSG00000035189	
ENSMUSG00000068234	
ENSMUSG00000068234	
ENSMUSG00000068234	
ENSMUSG00000044573	
ENSMUSG00000068234	
ENSMUSG00000068234	
ENSMUSG00000044573	
ENSMUSG00000035189	
ENSMUSG00000068234	
ENSMUSG00000068234	
ENSMUSG00000044573	
ENSMUSG00000068234	
ENSMUSG00000068234	
ENSMUSG00000068234	
ENSMUSG00000044573	
ENSMUSG00000068234	
ENSMUSG00000092228	
ENSMUSG00000076661	
ENSMUSG00000076661	
ENSMUSG00000112860	
ENSMUSG00000001473	
ENSMUSG00000035189	
ENSMUSG00000001473	
ENSMUSG00000035189	
ENSMUSG00000104129	
ENSMUSG00000023272	
ENSMUSG00000035189	
ENSMUSG00000035189	
ENSMUSG00000119353	
ENSMUSG00000005899	
ENSMUSG00000035189	
ENSMUSG00000071477	
ENSMUSG00000021886	
ENSMUSG00000071477	
ENSMUSG00000071477	
ENSMUSG00000038208	
ENSMUSG00000096805	
ENSMUSG00000071477	
ENSMUSG00000041144	
ENSMUSG00000096805	
ENSMUSG00000071477	
ENSMUSG00000038208	
ENSMUSG00000041144	
ENSMUSG00000112510	
ENSMUSG00000038208	
ENSMUSG00000005899	
ENSMUSG00000108101	
ENSMUSG00002075679	
ENSMUSG00000038208	
ENSMUSG00000041144	
ENSMUSG00000103918	
ENSMUSG00000038208	
ENSMUSG00000029309	
ENSMUSG00000112895	
ENSMUSG00000041144	
ENSMUSG00000083234	
ENSMUSG00000041144	
ENSMUSG00000029309	
ENSMUSG00000079657	
ENSMUSG00000031727	
ENSMUSG00000034801	
ENSMUSG00000041144	
ENSMUSG00000097877	
ENSMUSG00000063884	
ENSMUSG00000097877	
ENSMUSG00000035828	
ENSMUSG00000097877	
ENSMUSG00000035828	
ENSMUSG00000119743	
ENSMUSG00000092094	
ENSMUSG00000092094	
ENSMUSG00000031727	
ENSMUSG00000064851	
ENSMUSG00000028961	
ENSMUSG00000095159	
ENSMUSG00000093394	
ENSMUSG00000105711	
ENSMUSG00000028961	
ENSMUSG00000071708	
ENSMUSG00000105980	
ENSMUSG00000093394	
ENSMUSG00000071708	
ENSMUSG00000093394	
ENSMUSG00000071708	
ENSMUSG00000028961	
ENSMUSG00000071708	
ENSMUSG00000028961	
ENSMUSG00000028961	
ENSMUSG00000071708	
ENSMUSG00000053268	
ENSMUSG00000094860	
ENSMUSG00000105832	
ENSMUSG00000094358	
ENSMUSG00000080792	
ENSMUSG00000040514	
ENSMUSG00000094401	
ENSMUSG00000085706	
ENSMUSG00000078210	
ENSMUSG00000040514	
ENSMUSG00000081626	
ENSMUSG00000082975	
ENSMUSG00000079657	
ENSMUSG00000040514	
ENSMUSG00000044597	
ENSMUSG00000082326	
ENSMUSG00000040514	
ENSMUSG00000082270	
ENSMUSG00000098077	
ENSMUSG00000005899	
ENSMUSG00000079657	
ENSMUSG00000095814	
ENSMUSG00000081232	
ENSMUSG00000028779	
ENSMUSG00000001741	
ENSMUSG00000081486	
ENSMUSG00000079657	
ENSMUSG00000083939	
ENSMUSG00000079657	
ENSMUSG00000080186	
ENSMUSG00000081661	
ENSMUSG00000064768	
ENSMUSG00000097342	
ENSMUSG00000028779	
ENSMUSG00000001741	
ENSMUSG00000117423	NR_169077
ENSMUSG00000117423	
ENSMUSG00000005899	NR_175375
ENSMUSG00000001741	
ENSMUSG00000024527	
ENSMUSG00000039735	
ENSMUSG00000032855	
ENSMUSG00000001741	
ENSMUSG00000073295	
ENSMUSG00000024527	
ENSMUSG00000005899	
ENSMUSG00000001741	
ENSMUSG00000001741	
ENSMUSG00000029307	
ENSMUSG00000024527	
ENSMUSG00000082109	
ENSMUSG00000105615	
ENSMUSG00000024527	
ENSMUSG00000085080	
ENSMUSG00002076767	
ENSMUSG00002076292	
ENSMUSG00000109290	
ENSMUSG00000063902	
ENSMUSG00000105068	
ENSMUSG00002076521	
ENSMUSG00000066151	
ENSMUSG00000081226	
ENSMUSG00000074802	
ENSMUSG00002076164	
ENSMUSG00000074802	
ENSMUSG00000034218	
ENSMUSG00000104624	
ENSMUSG00000005899	
ENSMUSG00000073294	
ENSMUSG00000074802	
ENSMUSG00000073294	
ENSMUSG00000118952	
ENSMUSG00000034218	
ENSMUSG00000034218	
ENSMUSG00000073293	
ENSMUSG00000034218	
ENSMUSG00000012428	
ENSMUSG00000074802	
ENSMUSG00000074802	
ENSMUSG00000037993	NR_151644
ENSMUSG00000034218	
ENSMUSG00000074802	
ENSMUSG00000034218	
ENSMUSG00000037993	
ENSMUSG00000074802	
ENSMUSG00000074802	
ENSMUSG00000112322	
ENSMUSG00000112672	
ENSMUSG00000102382	
ENSMUSG00000005899	
ENSMUSG00000005899	
ENSMUSG00000005899	
ENSMUSG00000031723	
ENSMUSG00000005899	
ENSMUSG00000067616	
ENSMUSG00000031723	
ENSMUSG00000029306	
ENSMUSG00000063884	NR_155284
ENSMUSG00000086528	
ENSMUSG00000056758	
ENSMUSG00000067616	
ENSMUSG00000056758	
ENSMUSG00000039735	
ENSMUSG00000067616	
ENSMUSG00000067616	
ENSMUSG00000039735	
ENSMUSG00000056758	
ENSMUSG00000039735	
ENSMUSG00000039735	
ENSMUSG00000039735	
ENSMUSG00000067616	
ENSMUSG00000053863	
ENSMUSG00000072501	
ENSMUSG00000034801	
ENSMUSG00000072501	
ENSMUSG00000063884	NR_155285
ENSMUSG00000034801	
ENSMUSG00000063884	
ENSMUSG00000063884	
ENSMUSG00000034801	
ENSMUSG00000034801	
ENSMUSG00000034801	
ENSMUSG00000005899	
ENSMUSG00000034801	
ENSMUSG00000032855	
ENSMUSG00000032855	
ENSMUSG00000005899	
ENSMUSG00000063884	
ENSMUSG00000094102	
ENSMUSG00000005899	
ENSMUSG00000063884	
ENSMUSG00000005899	
ENSMUSG00000102515	
ENSMUSG00000011154	
ENSMUSG00000063884	
ENSMUSG00000065919	
ENSMUSG00000005899	
ENSMUSG00000032855	
ENSMUSG00000063884	
ENSMUSG00000005899	
ENSMUSG00000063884	
ENSMUSG00000063884	
ENSMUSG00000009596	
ENSMUSG00000032855	
ENSMUSG00000096459	
ENSMUSG00000032855	
ENSMUSG00000009596	
ENSMUSG00000011154	
ENSMUSG00000032855	
ENSMUSG00000005899	
ENSMUSG00000011154	
ENSMUSG00000009596	
ENSMUSG00000032855	
ENSMUSG00000011154	
ENSMUSG00000005899	
ENSMUSG00000032855	
ENSMUSG00000076652	
ENSMUSG00000044248	
ENSMUSG00000005899	
ENSMUSG00000044248	
ENSMUSG00000103121	
ENSMUSG00000024947	
ENSMUSG00000044248	
ENSMUSG00000032855	
ENSMUSG00000005899	
ENSMUSG00000044248	
ENSMUSG00000027716	
ENSMUSG00002076170	
ENSMUSG00000044248	
ENSMUSG00000005899	
ENSMUSG00000023279	
ENSMUSG00000044248	
ENSMUSG00000005899	
ENSMUSG00000044248	
ENSMUSG00000044248	
ENSMUSG00000070641	
ENSMUSG00000088275	
ENSMUSG00000005899	
ENSMUSG00000080465	
ENSMUSG00000027716	
ENSMUSG00000005899	
ENSMUSG00000027716	
ENSMUSG00000027716	
ENSMUSG00000005899	
ENSMUSG00000027716	
ENSMUSG00000082548	
ENSMUSG00000084027	
ENSMUSG00000061653	
ENSMUSG00000106194	
ENSMUSG00000061653	
ENSMUSG00000061653	
ENSMUSG00000106364	
ENSMUSG00000024947	
ENSMUSG00000061653	
ENSMUSG00000106562	
ENSMUSG00000061653	
ENSMUSG00000102543	
ENSMUSG00000020988	
ENSMUSG00000102543	
ENSMUSG00000041617	
ENSMUSG00000102543	
ENSMUSG00000092303	
ENSMUSG00000020988	
ENSMUSG00000024947	
