name	source	ensembl_gene	ensembl_source
MGI:96176	MGI:161802[0];Ensembl.MGI:42773[1>0]	ENSMUSG00000000942	CURATED:105[0];MGI:30521[13];MGI:30521[13|6>12|0];Ensembl.MGI:42773[1>0]
MGI:96177	MGI:161803[0];Ensembl.MGI:42774[1>0]	ENSMUSG00000038253	CURATED:106[0];MGI:161743[13];MGI:161743[13|6>12|0];Ensembl.MGI:42774[1>0]
MGI:96179	MGI:161805[0];Ensembl.MGI:42779[1>0]	ENSMUSG00000038236	CURATED:107[0];MGI:30452[13];MGI:30452[13|6>12|0];Ensembl.MGI:42779[1>0]
MGI:96180	MGI:161806[0];Ensembl.MGI:42788[1>0]	ENSMUSG00000038227	CURATED:108[0];MGI:161747[13];MGI:161747[13|6>12|0];Ensembl.MGI:42788[1>0]
MGI:96182	MGI:161810[0];Ensembl.MGI:56380[1>0]	ENSMUSG00000018973	CURATED:109[0];MGI:161759[13];MGI:161759[13|6>12|0];Ensembl.MGI:56380[1>0]
MGI:96185	MGI:161815[0];Ensembl.MGI:56375[1>0]	ENSMUSG00000038692	CURATED:110[0];MGI:161756[13];MGI:161756[13|6>12|0];Ensembl.MGI:56375[1>0]
MGI:96186	MGI:161816[0];Ensembl.MGI:56373[1>0]	ENSMUSG00000038700	CURATED:111[0];MGI:23989[13];MGI:23989[13|6>12|0];Ensembl.MGI:56373[1>0]
MGI:96187	MGI:161818[0];Ensembl.MGI:56372[1>0]	ENSMUSG00000000690	CURATED:112[0];MGI:161752[13];MGI:161752[13|6>12|0];Ensembl.MGI:56372[1>0]
MGI:96190	MGI:161821[0];Ensembl.MGI:56367[1>0]	ENSMUSG00000020875	CURATED:113[0];MGI:161755[13];MGI:161755[13|6>12|0];Ensembl.MGI:56367[1>0]
MGI:96196	MGI:161829[0];Ensembl.MGI:33136[1>0]	ENSMUSG00000022485	CURATED:114[0];MGI:23124[13];MGI:23124[13|6>12|0];Ensembl.MGI:33136[1>0]
MGI:96198	MGI:161831[0];Ensembl.MGI:33152[1>0]	ENSMUSG00000001657	CURATED:115[0];MGI:69132[13];MGI:69132[13|6>12|0];Ensembl.MGI:33152[1>0]
MGI:96199	MGI:161832[0];Ensembl.MGI:33143[1>0]	ENSMUSG00000036139	CURATED:116[0];MGI:161762[13];MGI:161762[13|6>12|0];Ensembl.MGI:33143[1>0]
