name	source	ensembl_gene	ensembl_source
ENSMUSP00000014174	Ensembl:109053[2];Ensembl:109053[2>0]	ENSMUSG00000014030	CURATED:196[0];MGI:186229[13];MGI:186229[13|6>12|0];Ensembl.MGI:43728[1>0]
ENSMUSP00000015003	Ensembl:85385[2];Ensembl:85385[2>0]	ENSMUSG00000014859	CURATED:34[0];MGI:7043[13];MGI:7043[13|6>12|0];Ensembl.MGI:35008[1>0]
ENSMUSP00000015197	Ensembl:9350[2];Ensembl:9350[2>0]	ENSMUSG00000015053	CURATED:76[0];MGI:101199[13];MGI:101199[13|6>12|0];Ensembl.MGI:4965[1>0]
ENSMUSP00000015723	Ensembl:46931[2];Ensembl:46931[2>0]	ENSMUSG00000015579	CURATED:186[0];MGI:65137[13];MGI:65137[13|6>12|0];Ensembl.MGI:20628[1>0]
ENSMUSP00000015771	Ensembl:143342[2];Ensembl:143342[2>0]	ENSMUSG00000015627	CURATED:79[0];MGI:101207[13|6];MGI:101207[13|6>12|0];Ensembl.MGI:55378[1>0]
ENSMUSP00000015987	Ensembl:92180[2];Ensembl:92180[2>0]	ENSMUSG00000015843	CURATED:218[0];MGI:563075[13|6];MGI:563075[13|6>12|0];Ensembl.MGI:37484[1>0]
ENSMUSP00000016231	Ensembl:12290[2];Ensembl:12290[2>0]	ENSMUSG00000016087	CURATED:55[0];MGI:100266[13];MGI:100266[13|6>12|0];Ensembl.MGI:6240[1>0]
ENSMUSP00000018094	Ensembl:96698[2];Ensembl:96698[2>0]	ENSMUSG00000017950	CURATED:99[0];MGI:161644[13];MGI:161644[13|6>12|0];Ensembl.MGI:39104[1>0]
ENSMUSP00000018407	Ensembl:102736[2];Ensembl:102736[2>0]	ENSMUSG00000018263	CURATED:250[0];MGI:568351[13|6];MGI:568351[13|6>12|0];Ensembl.MGI:41372[1>0]
ENSMUSP00000018748	Ensembl:102618[2];Ensembl:102618[2>0]	ENSMUSG00000018604	CURATED:248[0];MGI:79417[13];MGI:79417[13|6>12|0];Ensembl.MGI:41341[1>0]
ENSMUSP00000018798	Ensembl:133412[2];Ensembl:133412[2>0]	ENSMUSG00000018654	CURATED:124[0];MGI:15595[13];MGI:15595[13|6>12|0];Ensembl.MGI:52129[1>0]
ENSMUSP00000018842	Ensembl:102247[2];Ensembl:102247[2>0]	ENSMUSG00000018698	CURATED:150[0];MGI:166741[13|6];MGI:166741[13|6>12|0];Ensembl.MGI:41228[1>0]
ENSMUSP00000019043	Ensembl:143338[2];Ensembl:143338[2>0]	ENSMUSG00000018899	CURATED:127[0];MGI:29446[13];MGI:29446[13|6>12|0];Ensembl.MGI:55376[1>0]
ENSMUSP00000019117	Ensembl:146546[2];Ensembl:146546[2>0]	ENSMUSG00000018973	CURATED:109[0];MGI:161759[13];MGI:161759[13|6>12|0];Ensembl.MGI:56380[1>0]
ENSMUSP00000019708	Ensembl:99659[2];Ensembl:99659[2>0]	ENSMUSG00000019564	CURATED:5[0];MGI:86647[13];MGI:28126[13|6>12|0];Ensembl.MGI:40192[1>0]
ENSMUSP00000020106	Ensembl:18463[2];Ensembl:18463[2>0]	ENSMUSG00000019947	CURATED:7[0];MGI:14866[13];MGI:14866[13|6>12|0];Ensembl.MGI:8855[1>0]
ENSMUSP00000020158	Ensembl:72953[2];Ensembl:72953[2>0]	ENSMUSG00000019982	CURATED:174[0];MGI:25180[13];MGI:25180[13|6>12|0];Ensembl.MGI:30669[1>0]
ENSMUSP00000020161	Ensembl:99119[2];Ensembl:99119[2>0]	ENSMUSG00000019987	CURATED:4[0];MGI:23370[13];MGI:23370[13|6>12|0];Ensembl.MGI:40009[1>0]
ENSMUSP00000020377	Ensembl:89389[2];Ensembl:89389[2>0]	ENSMUSG00000020167	CURATED:253[0];MGI:20040[13];MGI:20040[13|6>12|0];Ensembl.MGI:36510[1>0]
ENSMUSP00000020379	Ensembl:89392[2];Ensembl:89392[2>0]	ENSMUSG00000020167	CURATED:253[0];MGI:20040[13];MGI:20040[13|6>12|0];Ensembl.MGI:36510[1>0]
ENSMUSP00000020974	Ensembl:13346[2];Ensembl:13346[2>0]	ENSMUSG00000020644	CURATED:121[0];MGI:23321[13];MGI:23321[13|6>12|0];Ensembl.MGI:6782[1>0]
ENSMUSP00000021513	Ensembl:42527[2];Ensembl:42527[2>0]	ENSMUSG00000021095	CURATED:85[0];MGI:159342[13|6];MGI:159342[13|6>12|0];Ensembl.MGI:18867[1>0]
ENSMUSP00000021674	Ensembl:4928[2];Ensembl:4928[2>0]	ENSMUSG00000021250	CURATED:56[0];MGI:69032[13];MGI:69032[13|6>12|0];Ensembl.MGI:2975[1>0]
ENSMUSP00000021784	Ensembl:18305[2];Ensembl:18305[2>0]	ENSMUSG00000021356	CURATED:128[0];MGI:23965[13];MGI:23965[13|6>12|0];Ensembl.MGI:8764[1>0]
ENSMUSP00000021787	Ensembl:2867[2];Ensembl:2867[2>0]	ENSMUSG00000021359	CURATED:256[0];MGI:27775[13];MGI:27775[13|6>12|0];Ensembl.MGI:2024[1>0]
ENSMUSP00000021922	Ensembl:24127[2];Ensembl:24127[2>0]	ENSMUSG00000021469	CURATED:171[0];MGI:33830[13];MGI:33830[13|6>12|0];Ensembl.MGI:11182[1>0]
ENSMUSP00000021968	Ensembl:47399[2];Ensembl:47399[2>0]	ENSMUSG00000021506	CURATED:199[0];MGI:188323[13];MGI:187374[13|6>12|0];Ensembl.MGI:20861[1>0]
ENSMUSP00000022637	Ensembl:20444[2];Ensembl:20444[2>0]	ENSMUSG00000022053	CURATED:36[0];MGI:70178[13];MGI:70178[13|6>12|0];Ensembl.MGI:9696[1>0]
ENSMUSP00000022971	Ensembl:8533[2];Ensembl:8533[2>0]	ENSMUSG00000022346	CURATED:176[0];MGI:29060[13];MGI:29060[13|6>12|0];Ensembl.MGI:4600[1>0]
ENSMUSP00000023171	Ensembl:90329[2];Ensembl:90329[2>0]	ENSMUSG00000022528	CURATED:89[0];MGI:162020[13];MGI:160801[13|6>12|0];Ensembl.MGI:36794[1>0]
ENSMUSP00000023356	Ensembl:74962[2];Ensembl:74962[2>0]	ENSMUSG00000022676	CURATED:222[0];MGI:565510[13];MGI:565510[13|6>12|0];Ensembl.MGI:31353[1>0]
ENSMUSP00000023612	Ensembl:29745[2];Ensembl:29745[2>0]	ENSMUSG00000022895	CURATED:50[0];MGI:29672[13];MGI:29672[13|6>12|0];Ensembl.MGI:13398[1>0]
ENSMUSP00000023673	Ensembl:14348[2];Ensembl:14348[2>0]	ENSMUSG00000022952	CURATED:213[0];MGI:24709[13];MGI:24709[13|6>12|0];Ensembl.MGI:7196[1>0]
ENSMUSP00000024543	Ensembl:144777[2];Ensembl:144777[2>0]	ENSMUSG00000023781	CURATED:93[0];MGI:160806[13|6];MGI:160806[13|6>12|0];Ensembl.MGI:55803[1>0]
ENSMUSP00000024885	Ensembl:97378[2];Ensembl:97378[2>0]	ENSMUSG00000024081	CURATED:21[0];MGI:26111[13];MGI:26111[13|6>12|0];Ensembl.MGI:39416[1>0]
