name	source	ensembl_gene	ensembl_source
Sox4	MGI:21264[13];MGI:21264[13|6>12|0];Ensembl.MGI:8316[1>0]	ENSMUSG00000076431	CURATED:229[0];MGI:21264[13];MGI:21264[13|6>12|0];Ensembl.MGI:8316[1>0]
Sox6	MGI:26623[13];MGI:26623[13|6>12|0];Ensembl.MGI:31760[1>0]	ENSMUSG00000051910	CURATED:230[0];MGI:26623[13];MGI:26623[13|6>12|0];Ensembl.MGI:31760[1>0]
Sox7	MGI:566135[13|6];MGI:566135[13|6>12|0];Ensembl.MGI:5242[1>0]	ENSMUSG00000063060	CURATED:231[0];MGI:566135[13|6];MGI:566135[13|6>12|0];Ensembl.MGI:5242[1>0]
Sox9	MGI:7094[13];MGI:7094[13|6>12|0];Ensembl.MGI:48228[1>0]	ENSMUSG00000000567	CURATED:232[0];MGI:7094[13];MGI:7094[13|6>12|0];Ensembl.MGI:48228[1>0]
Sp3	MGI:69153[13];MGI:69153[13|6>12|0];Ensembl.MGI:56580[1>0]	ENSMUSG00000027109	CURATED:233[0];MGI:69153[13];MGI:69153[13|6>12|0];Ensembl.MGI:56580[1>0]
Sp4	MGI:15238[13];MGI:15238[13|6>12|0];Ensembl.MGI:12581[1>0]	ENSMUSG00000025323	CURATED:234[0];MGI:15238[13];MGI:15238[13|6>12|0];Ensembl.MGI:12581[1>0]
Sp5	MGI:187162[11];MGI:566153[13|6>12|0];Ensembl.MGI:19069[1>0]	ENSMUSG00000075304	CURATED:235[0];MGI:187162[11];MGI:566153[13|6>12|0];Ensembl.MGI:19069[1>0]
Sp6	MGI:3678[13];MGI:3678[13|6>12|0];Ensembl.MGI:51692[1>0]	ENSMUSG00000038560	CURATED:236[0];MGI:3678[13];MGI:3678[13|6>12|0];Ensembl.MGI:51692[1>0]
Sp8	MGI:83716[13];MGI:83716[13|6>12|0];Ensembl.MGI:12618[1>0]	ENSMUSG00000048562	CURATED:237[0];MGI:83716[13];MGI:83716[13|6>12|0];Ensembl.MGI:12618[1>0]
Spi1	MGI:563961[11];MGI:564120[13|6>12|0];Ensembl.MGI:57156[1>0]	ENSMUSG00000002111	CURATED:238[0];MGI:563961[11];MGI:564120[13|6>12|0];Ensembl.MGI:57156[1>0]
Spib	MGI:566396[13|6];MGI:566396[13|6>12|0];Ensembl.MGI:12867[1>0]	ENSMUSG00000008193	CURATED:239[0];MGI:566396[13|6];MGI:566396[13|6>12|0];Ensembl.MGI:12867[1>0]
Stat1	MGI:6918[13];MGI:6918[13|6>12|0];Ensembl.MGI:14824[1>0]	ENSMUSG00000026104	CURATED:240[0];MGI:6918[13];MGI:6918[13|6>12|0];Ensembl.MGI:14824[1>0]
Stat3	MGI:3785[13];MGI:3785[13|6>12|0];Ensembl.MGI:21980[1>0]	ENSMUSG00000004040	CURATED:241[0];MGI:3785[13];MGI:3785[13|6>12|0];Ensembl.MGI:21980[1>0]
Stat4	MGI:566979[13|6];MGI:566979[13|6>12|0];Ensembl.MGI:12784[1>0]	ENSMUSG00000062939	CURATED:242[0];MGI:566979[13|6];MGI:566979[13|6>12|0];Ensembl.MGI:12784[1>0]
Stat5a	MGI:21438[13];MGI:21438[13|6>12|0];Ensembl.MGI:20980[1>0]	ENSMUSG00000004043	CURATED:243[0];MGI:21438[13];MGI:21438[13|6>12|0];Ensembl.MGI:20980[1>0]
T	MGI:41582[13];MGI:41582[13|6>12|0];Ensembl.MGI:35115[1>0]	ENSMUSG00000062327	CURATED:244[0];MGI:41582[13];MGI:41582[13|6>12|0];Ensembl.MGI:35115[1>0]
Tal1	MGI:161897[13];MGI:161897[13|6>12|0];Ensembl.MGI:48327[1>0]	ENSMUSG00000028717	CURATED:245[0];MGI:161897[13];MGI:161897[13|6>12|0];Ensembl.MGI:48327[1>0]
Tbx21	MGI:568345[13|6];MGI:568345[13|6>12|0];Ensembl.MGI:51708[1>0]	ENSMUSG00000001444	CURATED:247[0];MGI:568345[13|6];MGI:568345[13|6>12|0];Ensembl.MGI:51708[1>0]
Tbx3	MGI:79417[13];MGI:79417[13|6>12|0];Ensembl.MGI:41341[1>0]	ENSMUSG00000018604	CURATED:248[0];MGI:79417[13];MGI:79417[13|6>12|0];Ensembl.MGI:41341[1>0]
Tbx4	MGI:568350[13|6];MGI:568350[13|6>12|0];Ensembl.MGI:55464[1>0]	ENSMUSG00000000094	CURATED:249[0];MGI:568350[13|6];MGI:568350[13|6>12|0];Ensembl.MGI:55464[1>0]
Tbx5	MGI:568351[13|6];MGI:568351[13|6>12|0];Ensembl.MGI:41372[1>0]	ENSMUSG00000018263	CURATED:250[0];MGI:568351[13|6];MGI:568351[13|6>12|0];Ensembl.MGI:41372[1>0]
Tbx6	MGI:563040[13];MGI:563040[13|6>12|0];Ensembl.MGI:52391[1>0]	ENSMUSG00000030699	CURATED:251[0];MGI:563040[13];MGI:563040[13|6>12|0];Ensembl.MGI:52391[1>0]
Tcf15	MGI:568427[13|6];MGI:568427[13|6>12|0];Ensembl.MGI:57002[1>0]	ENSMUSG00000068079	CURATED:252[0];MGI:568427[13|6];MGI:568427[13|6>12|0];Ensembl.MGI:57002[1>0]
Tcf3	MGI:20040[13];MGI:20040[13|6>12|0];Ensembl.MGI:36510[1>0]	ENSMUSG00000020167	CURATED:253[0];MGI:20040[13];MGI:20040[13|6>12|0];Ensembl.MGI:36510[1>0]
Tcf7	MGI:24833[13];MGI:24833[13|6>12|0];Ensembl.MGI:34217[1>0]	ENSMUSG00000000782	CURATED:255[0];MGI:24833[13];MGI:24833[13|6>12|0];Ensembl.MGI:34217[1>0]
Tfap2a	MGI:27775[13];MGI:27775[13|6>12|0];Ensembl.MGI:2024[1>0]	ENSMUSG00000021359	CURATED:256[0];MGI:27775[13];MGI:27775[13|6>12|0];Ensembl.MGI:2024[1>0]
Tfap2c	MGI:20203[13];MGI:20203[13|6>12|0];Ensembl.MGI:49379[1>0]	ENSMUSG00000028640	CURATED:257[0];MGI:20203[13];MGI:20203[13|6>12|0];Ensembl.MGI:49379[1>0]
Tfdp1	MGI:569176[13|6];MGI:569176[13|6>12|0];Ensembl.MGI:10049[1>0]	ENSMUSG00000038482	CURATED:258[0];MGI:569176[13|6];MGI:569176[13|6>12|0];Ensembl.MGI:10049[1>0]
Tfdp2	MGI:3705[13];MGI:3705[13|6>12|0];Ensembl.MGI:23152[1>0]	ENSMUSG00000032411	CURATED:259[0];MGI:3705[13];MGI:3705[13|6>12|0];Ensembl.MGI:23152[1>0]
