name	source	ensembl_gene	ensembl_source
ENSP00000488718	Ensembl:104323[2];Ensembl:104323[2>0]	ENSG00000278062	SCENIC:1447[0];HGNC.Current:43228[1];HGNC.Current:43228[1>0];Ensembl.HGNC:104344[3>0]
ENSP00000488722	Ensembl:54789[2];Ensembl:54789[2>0]	ENSG00000277015	SCENIC:1352[0];HGNC.Current:34554[1];HGNC.Current:34554[1>0];Ensembl.HGNC:54810[3>0]
ENSP00000488733	Ensembl:107733[2];Ensembl:107733[2>0]	ENSG00000273594	SCENIC:1615[0];HGNC.Current:7527[1];HGNC.Current:7527[1>0];Ensembl.HGNC:107731[3>0]
ENSP00000488738	Ensembl:107739[2];Ensembl:107739[2>0]	ENSG00000273594	SCENIC:1615[0];HGNC.Current:7527[1];HGNC.Current:7527[1>0];Ensembl.HGNC:107731[3>0]
ENSP00000488749	Ensembl:42370[2];Ensembl:42370[2>0]	ENSG00000274684	SCENIC:1178[0];HGNC.Current:22880[1];HGNC.Current:22880[1>0];Ensembl.HGNC:42391[3>0]
ENSP00000488790	Ensembl:110230[2];Ensembl:110230[2>0]	ENSG00000274352	SCENIC:766[0];HGNC.Current:43606[1];HGNC.Current:43606[1>0];Ensembl.HGNC:110235[3>0]
ENSP00000488795	Ensembl:107734[2];Ensembl:107734[2>0]	ENSG00000273594	SCENIC:1615[0];HGNC.Current:7527[1];HGNC.Current:7527[1>0];Ensembl.HGNC:107731[3>0]
ENSP00000488842	Ensembl:39732[2];Ensembl:39732[2>0]	ENSG00000277445	SCENIC:452[0];HGNC.Current:5417[1];HGNC.Current:5417[1>0];Ensembl.HGNC:39750[3>0]
ENSP00000488886	Ensembl:53910[2];Ensembl:53910[2>0]	ENSG00000119866	Toronto:211[1];Ensembl:53900[0]
ENSP00000488901	Ensembl:107717[2];Ensembl:107717[2>0]	ENSG00000273594	SCENIC:1615[0];HGNC.Current:7527[1];HGNC.Current:7527[1>0];Ensembl.HGNC:107731[3>0]
ENSP00000488924	Ensembl:264685[2];Ensembl:264685[2>0]	ENSG00000141510	Toronto:1478[1];Ensembl:264684[0]
ENSP00000488934	Ensembl:77636[2];Ensembl:77636[2>0]	ENSG00000282854	SCENIC:1570[0];HGNC.Current:1715[1];HGNC.Current:1715[1>0];Ensembl.HGNC:77660[3>0]
ENSP00000488944	Ensembl:200608[2];Ensembl:200608[2>0]	ENSG00000128573	Toronto:1097[1];Ensembl:200596[0]
ENSP00000488946	Ensembl:77637[2];Ensembl:77637[2>0]	ENSG00000282854	SCENIC:1570[0];HGNC.Current:1715[1];HGNC.Current:1715[1>0];Ensembl.HGNC:77660[3>0]
