name	source	ensembl_gene	ensembl_source
PKM2	HGNC.Current:25863[10];HGNC.Current:25863[10>1];HGNC.Current:25863[1];HGNC.Current:25863[1>0];Ensembl.HGNC:155514[3>0]	ENSG00000067225	SCENIC:1747[0];HGNC.Current:25863[1];HGNC.Current:25863[1>0];Ensembl.HGNC:155514[3>0]
PKMYT1	HGNC.Current:25869[1];HGNC.Current:25869[1>0];Ensembl.HGNC:44872[3>0]	ENSG00000127564	SCENIC:239[0];HGNC.Current:21544[1];HGNC.Current:25869[8>1];HGNC.Current:25869[1];HGNC.Current:25869[1>0];Ensembl.HGNC:44872[3>0]
PKNOX1	HGNC.Current:25875[1];HGNC.Current:25875[1>0];Ensembl.HGNC:4554[3>0]	ENSG00000160199	Toronto:1315[1];Ensembl:4554[0]
PKNOX2	HGNC.Current:25876[1];HGNC.Current:25876[1>0];Ensembl.HGNC:63171[3>0]	ENSG00000165495	Toronto:1316[1];Ensembl:63147[0]
PLA-1	HGNC.Current:26334[8];HGNC.Current:26334[8>1];HGNC.Current:26334[1];HGNC.Current:26334[1>0];Ensembl.HGNC:66544[3>0]	ENSG00000137709	Toronto:1360[1];Ensembl:66520[0]
PLAG1	HGNC.Current:25935[1];HGNC.Current:25935[1>0];Ensembl.HGNC:69353[3>0]	ENSG00000181690	Toronto:298[1];Ensembl:69329[0]
PLAGL1	HGNC.Current:25936[1];HGNC.Current:25936[1>0];Ensembl.HGNC:157987[3>0]	ENSG00000118495	Toronto:299[1];Ensembl:157963[0]
PLAGL2	HGNC.Current:25937[1];HGNC.Current:25937[1>0];Ensembl.HGNC:24773[3>0]	ENSG00000126003	Toronto:300[1];Ensembl:24749[0]
PLG	HGNC.Current:26020[1];HGNC.Current:26020[1>0];Ensembl.HGNC:207076[3>0]	ENSG00000122194	SCENIC:1748[0];HGNC.Current:26020[1];HGNC.Current:26020[1>0];Ensembl.HGNC:207076[3>0]
PLIP	HGNC.Current:13740[8];HGNC.Current:27352[8>1];HGNC.Current:27352[1];HGNC.Current:27352[1>0];Ensembl.HGNC:126709[3>0]	ENSG00000110536	SCENIC:1768[0];HGNC.Current:27352[1];HGNC.Current:27352[1>0];Ensembl.HGNC:126709[3>0]
PLP	HGNC.Current:26041[10];HGNC.Current:26760[8>1];HGNC.Current:26760[1];HGNC.Current:26760[1>0];Ensembl.HGNC:66825[3>0]	ENSG00000126432	SCENIC:1759[0];HGNC.Current:26760[1];HGNC.Current:26760[1>0];Ensembl.HGNC:66825[3>0]
PLPB1	HGNC.Current:22101[10];HGNC.Current:25869[8>1];HGNC.Current:25869[1];HGNC.Current:25869[1>0];Ensembl.HGNC:44872[3>0]	ENSG00000127564	SCENIC:239[0];HGNC.Current:21544[1];HGNC.Current:25869[8>1];HGNC.Current:25869[1];HGNC.Current:25869[1>0];Ensembl.HGNC:44872[3>0]
PLPB1	HGNC.Current:22101[10];HGNC.Withdrawn:2345[2>3];Ensembl.HGNC:117016[3>0]	ENSG00000196132	Toronto:289[1];Ensembl:116992[0]
